"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","2","0","0","0","0"
"2","10","0","0","3","0"
"3","36","0","0","11","0"
"4","108","6","6","26","0"
"5","299","14","14","51","0"
"6","708","27","27","82","0"
"7","1365","44","44","127","0"
"8","2219","53","55","180","0"
"9","3642","66","75","242","0"
"10","5365","76","88","322","0"
"11","7086","86","106","406","0"
"12","8483","98","124","495","0"
"13","9769","105","139","587","0"
"14","10501","115","155","681","0"
"15","11105","118","166","787","0"
"16","11589","120","177","894","0"
"17","12028","123","192","1005","0"
"18","12260","125","203","1119","0"
"19","12430","129","210","1235","0"
"20","12579","133","220","1352","0"
"21","12682","134","222","1470","0"
"22","12777","134","230","1588","0"
"23","12838","137","234","1706","0"
"24","12891","138","237","1824","0"
"25","12966","138","242","1942","0"
"26","13041","139","249","2061","0"
"27","13094","139","249","2180","0"
"28","13144","140","250","2299","0"
"29","13185","141","252","2419","0"
"30","13225","144","256","2539","0"
"31","13257","145","259","2660","0"
"32","13282","145","259","2782","0"
"33","13307","147","261","2904","0"
"34","13328","147","261","3026","0"
"35","13351","147","262","3148","0"
"36","13371","147","263","3270","0"
"37","13394","149","265","3393","0"
"38","13415","149","266","3516","0"
"39","13432","150","269","3639","0"
"40","13444","150","269","3762","0"
"41","13457","151","272","3885","0"
"42","13467","152","273","4008","0"
"43","13476","152","275","4131","0"
"44","13482","152","278","4254","0"
"45","13484","152","278","4377","0"
"46","13487","152","279","4500","0"
"47","13490","152","280","4623","0"
"48","13493","152","283","4746","0"
"49","13495","152","283","4870","0"
"50","13498","152","283","4994","0"
"51","13501","152","284","5118","0"
"52","13504","152","285","5242","0"
"53","13506","152","286","5366","0"
"54","13508","152","286","5490","0"
"55","13511","153","287","5614","0"
"56","13514","153","288","5738","0"
"57","13516","153","288","5862","0"
"58","13519","153","288","5986","0"
"59","13522","153","288","6110","0"
"60","13525","153","288","6234","0"
"61","13528","153","289","6358","0"
"62","13530","153","289","6482","0"
"63","13532","153","289","6606","0"
"64","13534","153","289","6730","0"
"65","13535","153","289","6854","0"
"66","13537","153","289","6978","0"
"67","13539","153","289","7102","0"
"68","13541","153","289","7226","0"
"69","13543","153","289","7350","0"
"70","13545","153","289","7474","0"
"71","13547","153","289","7598","0"
"72","13549","153","289","7722","0"
"73","13551","153","289","7846","0"
"74","13553","153","289","7970","0"
"75","13555","153","289","8094","0"
"76","13557","153","289","8218","0"
"77","13559","153","289","8342","0"
"78","13561","154","290","8466","0"
"79","13563","154","290","8590","0"
"80","13565","154","290","8714","0"
"81","13567","154","291","8838","0"
"82","13569","154","291","8962","0"
"83","13570","154","291","9086","0"
"84","13572","154","291","9210","0"
"85","13574","154","292","9334","0"
"86","13575","156","294","9458","0"
"87","13577","156","294","9582","0"
"88","13579","156","294","9706","0"
"89","13581","157","295","9830","0"
"90","13582","157","295","9954","0"
"91","13583","157","295","10078","0"
"92","13584","157","296","10202","0"
"93","13585","157","297","10326","0"
"94","13586","157","298","10450","0"
"95","13586","157","298","10574","0"
"96","13587","157","298","10698","0"
"97","13588","157","298","10822","0"
"98","13589","158","299","10946","0"
"99","13589","158","299","11070","0"
"100","13589","158","299","11194","0"
