"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","27","0","0","0","0"
"2","137","0","0","52","0"
"3","534","0","0","197","0"
"4","1608","128","128","452","0"
"5","4440","286","286","862","0"
"6","10616","456","456","1457","0"
"7","23346","603","603","2247","0"
"8","46639","785","874","3255","0"
"9","88092","917","1107","4510","0"
"10","156623","1064","1366","6083","0"
"11","237403","1217","1619","7878","0"
"12","326985","1384","1941","9877","0"
"13","426611","1558","2244","12121","0"
"14","536713","1652","2503","14607","0"
"15","650109","1723","2740","17276","0"
"16","765012","1773","3010","20100","0"
"17","877901","1832","3274","23110","0"
"18","992516","1872","3512","26294","0"
"19","1108948","1922","3752","29627","0"
"20","1222140","1945","3973","33147","0"
"21","1329098","1979","4190","36826","0"
"22","1433840","2019","4442","40663","0"
"23","1539013","2036","4660","44675","0"
"24","1642955","2065","4881","48858","0"
"25","1760208","2087","5095","53212","0"
"26","1876453","2109","5303","57711","0"
"27","2001353","2121","5494","62356","0"
"28","2123945","2133","5702","67112","0"
"29","2243284","2146","5910","72015","0"
"30","2374273","2157","6090","77064","0"
"31","2502145","2171","6295","82266","0"
"32","2629245","2184","6501","87638","0"
"33","2757723","2197","6704","93192","0"
"34","2874179","2205","6881","98926","0"
"35","2977177","2212","7078","104762","0"
"36","3082523","2219","7254","110752","0"
"37","3189387","2227","7429","116871","0"
"38","3304972","2230","7602","123120","0"
"39","3419524","2236","7775","129494","0"
"40","3544288","2240","7944","135999","0"
"41","3675188","2245","8125","142634","0"
"42","3813761","2250","8281","149402","0"
"43","3941003","2252","8444","156305","0"
"44","4054786","2254","8618","163329","0"
"45","4157933","2259","8786","170501","0"
"46","4259499","2264","8956","177803","0"
"47","4354482","2265","9106","185229","0"
"48","4451019","2268","9255","192777","0"
"49","4551116","2274","9435","200465","0"
"50","4652724","2277","9584","208299","0"
"51","4755374","2280","9724","216252","0"
"52","4865123","2281","9866","224327","0"
"53","4989823","2281","10021","232538","0"
"54","5101801","2282","10176","240880","0"
"55","5207502","2283","10315","249315","0"
"56","5309357","2284","10458","257848","0"
"57","5409135","2285","10627","266509","0"
"58","5507495","2285","10776","275301","0"
"59","5595714","2287","10921","284216","0"
"60","5674839","2287","11046","293241","0"
"61","5747566","2287","11206","302395","0"
"62","5820672","2287","11337","311675","0"
"63","5890990","2287","11473","321070","0"
"64","5962715","2288","11614","330555","0"
"65","6030372","2288","11763","340171","0"
"66","6093614","2288","11887","349910","0"
"67","6155809","2288","12027","359737","0"
"68","6219915","2288","12154","369679","0"
"69","6285490","2289","12282","379730","0"
"70","6351789","2289","12424","389880","0"
"71","6416887","2289","12543","400158","0"
"72","6478265","2290","12672","410528","0"
"73","6534889","2291","12792","421023","0"
"74","6588284","2293","12917","431633","0"
"75","6639799","2294","13020","442346","0"
"76","6688068","2294","13137","453166","0"
"77","6734513","2296","13269","464087","0"
"78","6782974","2297","13391","475104","0"
"79","6835275","2299","13506","486250","0"
"80","6891937","2300","13624","497503","0"
"81","6950517","2301","13728","508852","0"
"82","7008879","2301","13837","520294","0"
"83","7069207","2301","13943","531841","0"
"84","7127900","2301","14046","543512","0"
"85","7186685","2302","14135","555253","0"
"86","7241427","2302","14230","567093","0"
"87","7292802","2303","14323","579036","0"
"88","7341122","2303","14422","591083","0"
"89","7386892","2303","14513","603216","0"
"90","7433532","2303","14603","615437","0"
"91","7481717","2304","14694","627740","0"
"92","7529006","2304","14799","640126","0"
"93","7572433","2304","14873","652603","0"
"94","7613207","2305","14967","665160","0"
"95","7651923","2305","15048","677775","0"
"96","7691532","2305","15136","690457","0"
"97","7733523","2306","15216","703217","0"
"98","7773309","2306","15296","716040","0"
"99","7812697","2307","15386","728951","0"
"100","7855520","2307","15480","741945","0"
