"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","32","0","0","0","0"
"2","153","0","0","52","0"
"3","549","0","0","197","0"
"4","1650","128","128","452","0"
"5","4516","286","286","864","0"
"6","10711","455","455","1463","0"
"7","23580","600","600","2256","0"
"8","47165","785","875","3268","0"
"9","88594","920","1111","4534","0"
"10","157673","1062","1368","6103","0"
"11","234465","1219","1619","7904","0"
"12","320999","1385","1944","9882","0"
"13","414395","1566","2261","12099","0"
"14","519573","1652","2511","14555","0"
"15","632563","1729","2748","17202","0"
"16","757609","1776","3016","20003","0"
"17","892001","1827","3276","22998","0"
"18","1022800","1870","3514","26169","0"
"19","1155017","1918","3751","29493","0"
"20","1272879","1949","3965","33025","0"
"21","1383419","1982","4185","36724","0"
"22","1488525","2024","4435","40560","0"
"23","1592351","2050","4664","44568","0"
"24","1691828","2068","4871","48727","0"
"25","1803461","2088","5080","53055","0"
"26","1922123","2109","5293","57526","0"
"27","2046827","2127","5478","62140","0"
"28","2170863","2145","5676","66906","0"
"29","2297962","2156","5885","71831","0"
"30","2428030","2164","6080","76924","0"
"31","2549976","2177","6269","82181","0"
"32","2667756","2187","6473","87583","0"
"33","2772851","2201","6661","93120","0"
"34","2886880","2213","6846","98831","0"
"35","3001451","2226","7049","104662","0"
"36","3115882","2233","7231","110657","0"
"37","3229059","2237","7410","116796","0"
"38","3327260","2245","7582","123062","0"
"39","3421288","2250","7754","129478","0"
"40","3512270","2254","7929","135996","0"
"41","3597886","2256","8104","142637","0"
"42","3686903","2257","8295","149412","0"
"43","3771608","2263","8481","156335","0"
"44","3854437","2264","8645","163400","0"
"45","3931842","2267","8818","170603","0"
"46","4011025","2272","9006","177932","0"
"47","4091320","2273","9171","185407","0"
"48","4172162","2273","9320","193007","0"
"49","4253822","2277","9487","200732","0"
"50","4332524","2277","9665","208584","0"
"51","4410907","2279","9821","216543","0"
"52","4487704","2281","9963","224627","0"
"53","4561323","2283","10106","232818","0"
"54","4635130","2283","10274","241134","0"
"55","4706488","2284","10439","249573","0"
"56","4782364","2284","10579","258136","0"
"57","4853265","2284","10711","266798","0"
"58","4926153","2284","10879","275578","0"
"59","5006882","2284","11030","284515","0"
"60","5084913","2284","11162","293575","0"
"61","5155745","2286","11278","302741","0"
"62","5225157","2286","11430","312010","0"
"63","5294359","2286","11573","321393","0"
"64","5367724","2287","11706","330908","0"
"65","5440344","2287","11829","340542","0"
"66","5501634","2288","11962","350265","0"
"67","5559066","2289","12100","360097","0"
"68","5615871","2289","12235","370052","0"
"69","5672214","2289","12349","380119","0"
"70","5726413","2289","12471","390267","0"
"71","5777875","2289","12632","400524","0"
"72","5829801","2289","12784","410903","0"
"73","5889793","2291","12896","421419","0"
"74","5950656","2291","13003","432030","0"
"75","6010023","2291","13148","442746","0"
"76","6064997","2291","13284","453590","0"
"77","6116151","2292","13400","464532","0"
"78","6168285","2292","13506","475578","0"
"79","6219137","2292","13633","486728","0"
"80","6272484","2293","13763","497994","0"
"81","6329183","2293","13871","509385","0"
"82","6384441","2293","13971","520861","0"
"83","6436302","2294","14103","532414","0"
"84","6487272","2294","14223","544066","0"
"85","6537547","2294","14317","555839","0"
"86","6587537","2294","14421","567714","0"
"87","6634584","2294","14536","579673","0"
"88","6681271","2294","14654","591715","0"
"89","6729169","2294","14742","603862","0"
"90","6775623","2294","14837","616083","0"
"91","6822611","2294","14947","628382","0"
"92","6873037","2294","15059","640779","0"
"93","6919205","2294","15145","653289","0"
"94","6968523","2294","15225","665877","0"
"95","7017589","2294","15330","678538","0"
"96","7061531","2294","15427","691288","0"
"97","7102950","2294","15516","704117","0"
"98","7140849","2294","15601","717010","0"
"99","7179038","2294","15689","729975","0"
"100","7218069","2294","15792","743024","0"
