"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","27","0","0","0","0"
"2","139","0","0","52","0"
"3","530","0","0","197","0"
"4","1602","128","128","452","0"
"5","4442","286","286","862","0"
"6","10631","456","456","1456","0"
"7","23377","601","601","2247","0"
"8","47005","784","873","3254","0"
"9","88599","918","1108","4513","0"
"10","157708","1062","1371","6066","0"
"11","236918","1217","1620","7852","0"
"12","325833","1385","1946","9823","0"
"13","422291","1566","2258","12046","0"
"14","531420","1656","2517","14499","0"
"15","646866","1738","2756","17135","0"
"16","769156","1788","3032","19920","0"
"17","887605","1841","3287","22909","0"
"18","1006687","1874","3525","26060","0"
"19","1117619","1914","3743","29362","0"
"20","1225208","1942","3981","32837","0"
"21","1330448","1979","4203","36489","0"
"22","1434613","2011","4437","40297","0"
"23","1540124","2036","4641","44284","0"
"24","1644950","2064","4872","48428","0"
"25","1760583","2086","5079","52753","0"
"26","1878769","2112","5295","57235","0"
"27","1990718","2125","5462","61862","0"
"28","2103833","2140","5680","66602","0"
"29","2219421","2155","5899","71488","0"
"30","2327924","2166","6103","76525","0"
"31","2430684","2177","6279","81730","0"
"32","2526422","2184","6476","87055","0"
"33","2629854","2194","6675","92519","0"
"34","2729354","2208","6870","98150","0"
"35","2828744","2213","7049","103922","0"
"36","2930192","2225","7232","109837","0"
"37","3023180","2228","7423","115865","0"
"38","3112974","2229","7601","122021","0"
"39","3201895","2232","7773","128286","0"
"40","3295102","2235","7946","134688","0"
"41","3394094","2238","8129","141210","0"
"42","3496013","2241","8324","147863","0"
"43","3594441","2241","8470","154668","0"
"44","3703038","2245","8648","161582","0"
"45","3814738","2247","8809","168635","0"
"46","3923805","2251","8980","175820","0"
"47","4020789","2255","9127","183136","0"
"48","4112885","2257","9295","190579","0"
"49","4204352","2257","9458","198173","0"
"50","4286974","2258","9620","205891","0"
"51","4370763","2258","9765","213733","0"
"52","4454290","2258","9906","221707","0"
"53","4531473","2259","10048","229809","0"
"54","4607909","2260","10223","238011","0"
"55","4692077","2262","10380","246359","0"
"56","4769034","2263","10526","254822","0"
"57","4850106","2265","10662","263443","0"
"58","4930474","2267","10824","272188","0"
"59","5007926","2268","10964","281074","0"
"60","5082951","2268","11108","290075","0"
"61","5151693","2270","11245","299194","0"
"62","5224210","2271","11388","308414","0"
"63","5291777","2271","11527","317760","0"
"64","5357737","2272","11656","327197","0"
"65","5421041","2273","11794","336727","0"
"66","5480351","2275","11938","346377","0"
"67","5541130","2276","12077","356161","0"
"68","5620086","2276","12201","366071","0"
"69","5713594","2277","12339","376092","0"
"70","5824104","2277","12471","386246","0"
"71","5934193","2277","12597","396530","0"
"72","6044553","2278","12713","406914","0"
"73","6127850","2279","12845","417391","0"
"74","6194598","2279","12986","427971","0"
"75","6252032","2279","13120","438667","0"
"76","6308970","2279","13228","449476","0"
"77","6361924","2280","13361","460389","0"
"78","6411157","2281","13490","471407","0"
"79","6463760","2281","13606","482538","0"
"80","6515937","2282","13703","493769","0"
"81","6566554","2282","13815","505087","0"
"82","6619885","2283","13945","516509","0"
"83","6668284","2284","14054","528034","0"
"84","6716215","2284","14148","539646","0"
"85","6764764","2285","14251","551325","0"
"86","6811081","2285","14368","563096","0"
"87","6858186","2285","14478","574983","0"
"88","6904935","2285","14586","586950","0"
"89","6949110","2285","14683","598989","0"
"90","6990207","2285","14790","611100","0"
"91","7032102","2285","14895","623304","0"
"92","7074796","2285","14977","635571","0"
"93","7117852","2286","15068","647920","0"
"94","7160284","2286","15178","660341","0"
"95","7199781","2286","15291","672841","0"
"96","7240315","2287","15377","685442","0"
"97","7279057","2287","15461","698112","0"
"98","7316038","2287","15555","710838","0"
"99","7353358","2287","15637","723650","0"
"100","7389713","2287","15710","736577","0"
