"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","26","0","0","0","0"
"2","137","0","0","52","0"
"3","531","0","0","197","0"
"4","1604","128","128","452","0"
"5","4456","286","286","864","0"
"6","10617","457","457","1459","0"
"7","23377","602","602","2256","0"
"8","46655","782","871","3273","0"
"9","87334","918","1106","4535","0"
"10","154802","1061","1367","6111","0"
"11","234536","1216","1617","7919","0"
"12","322922","1380","1937","9923","0"
"13","421166","1556","2244","12172","0"
"14","532619","1651","2497","14648","0"
"15","652582","1726","2733","17317","0"
"16","779082","1781","3006","20123","0"
"17","904331","1836","3264","23131","0"
"18","1034847","1873","3500","26315","0"
"19","1159534","1931","3747","29643","0"
"20","1278384","1960","3985","33153","0"
"21","1389725","1993","4185","36832","0"
"22","1492874","2033","4428","40665","0"
"23","1593192","2051","4650","44668","0"
"24","1696254","2074","4876","48816","0"
"25","1814976","2094","5092","53126","0"
"26","1932250","2113","5301","57583","0"
"27","2049662","2123","5492","62184","0"
"28","2169468","2138","5686","66916","0"
"29","2287366","2153","5908","71832","0"
"30","2396127","2169","6113","76920","0"
"31","2499477","2181","6299","82165","0"
"32","2601006","2191","6493","87529","0"
"33","2698465","2200","6697","93035","0"
"34","2799763","2212","6888","98704","0"
"35","2895820","2221","7068","104504","0"
"36","2999092","2229","7234","110457","0"
"37","3101334","2234","7418","116544","0"
"38","3205323","2237","7597","122752","0"
"39","3308029","2242","7783","129082","0"
"40","3404159","2248","7956","135548","0"
"41","3494806","2253","8149","142118","0"
"42","3587340","2253","8317","148818","0"
"43","3675914","2253","8488","155623","0"
"44","3762950","2258","8665","162592","0"
"45","3851207","2262","8840","169693","0"
"46","3946005","2265","8986","176943","0"
"47","4034513","2267","9159","184315","0"
"48","4123381","2269","9319","191828","0"
"49","4213557","2270","9479","199481","0"
"50","4301224","2271","9618","207260","0"
"51","4388632","2271","9785","215138","0"
"52","4476200","2274","9948","223135","0"
"53","4563456","2276","10110","231239","0"
"54","4645779","2278","10245","239468","0"
"55","4727093","2279","10392","247811","0"
"56","4804793","2280","10551","256282","0"
"57","4879237","2281","10699","264883","0"
"58","4950738","2283","10850","273626","0"
"59","5020944","2285","10980","282500","0"
"60","5090130","2286","11123","291470","0"
"61","5157988","2286","11277","300553","0"
"62","5222935","2287","11408","309763","0"
"63","5290205","2287","11537","319086","0"
"64","5355438","2288","11689","328511","0"
"65","5422200","2288","11853","338074","0"
"66","5484560","2288","12005","347725","0"
"67","5544964","2289","12135","357507","0"
"68","5601086","2289","12267","367407","0"
"69","5654410","2290","12422","377422","0"
"70","5708315","2290","12560","387575","0"
"71","5760073","2290","12679","397848","0"
"72","5814200","2290","12823","408220","0"
"73","5866619","2290","12953","418710","0"
"74","5920466","2291","13086","429312","0"
"75","5975128","2291","13211","440023","0"
"76","6031395","2291","13318","450843","0"
"77","6086038","2291","13435","461752","0"
"78","6139110","2291","13566","472766","0"
"79","6193206","2291","13686","483890","0"
"80","6246273","2293","13800","495111","0"
"81","6300736","2293","13923","506411","0"
"82","6350613","2293","14039","517819","0"
"83","6397138","2293","14157","529331","0"
"84","6443906","2294","14271","540914","0"
"85","6491545","2294","14367","552602","0"
"86","6536383","2294","14484","564366","0"
"87","6578798","2294","14606","576243","0"
"88","6619442","2294","14707","588227","0"
"89","6659483","2295","14804","600318","0"
"90","6700567","2295","14920","612483","0"
"91","6738967","2295","15032","624746","0"
"92","6774385","2295","15133","637091","0"
"93","6805610","2295","15218","649517","0"
"94","6836875","2295","15329","662010","0"
"95","6868962","2295","15430","674590","0"
"96","6902816","2295","15525","687268","0"
"97","6936824","2295","15609","700015","0"
"98","6969277","2295","15717","712833","0"
"99","7003358","2295","15799","725754","0"
"100","7038921","2295","15885","738749","0"
