"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","7","0","0","0","0"
"2","35","0","0","11","0"
"3","129","0","0","44","0"
"4","396","37","37","102","0"
"5","1120","73","73","191","0"
"6","2670","113","113","328","0"
"7","5781","157","157","505","0"
"8","12141","194","219","727","0"
"9","23254","244","288","1020","0"
"10","41374","275","349","1382","0"
"11","61890","322","422","1792","0"
"12","82915","360","494","2233","0"
"13","104099","402","581","2712","0"
"14","124580","423","636","3232","0"
"15","145415","441","693","3788","0"
"16","167577","452","750","4392","0"
"17","192436","466","816","5031","0"
"18","216551","476","863","5722","0"
"19","240310","488","912","6440","0"
"20","261422","497","974","7193","0"
"21","281540","505","1020","7975","0"
"22","299349","515","1070","8791","0"
"23","318053","520","1119","9643","0"
"24","336344","525","1168","10520","0"
"25","355360","527","1210","11425","0"
"26","373205","533","1260","12357","0"
"27","386603","539","1304","13326","0"
"28","399528","540","1344","14327","0"
"29","412834","543","1399","15352","0"
"30","427979","545","1449","16413","0"
"31","442994","549","1484","17493","0"
"32","459286","550","1525","18604","0"
"33","473163","552","1573","19736","0"
"34","486857","554","1622","20906","0"
"35","498895","557","1652","22107","0"
"36","510503","559","1690","23316","0"
"37","520887","561","1737","24541","0"
"38","529749","561","1786","25796","0"
"39","538431","561","1813","27085","0"
"40","546481","561","1849","28381","0"
"41","553975","562","1886","29692","0"
"42","561286","564","1925","31028","0"
"43","567702","565","1947","32386","0"
"44","573564","566","1973","33762","0"
"45","579944","569","2011","35148","0"
"46","585399","571","2045","36547","0"
"47","591049","571","2071","37971","0"
"48","596630","572","2098","39410","0"
"49","602163","572","2126","40858","0"
"50","606883","572","2152","42320","0"
"51","611363","572","2172","43789","0"
"52","615644","572","2198","45273","0"
"53","621308","572","2220","46769","0"
"54","627585","572","2250","48273","0"
"55","635963","572","2266","49796","0"
"56","644184","572","2289","51333","0"
"57","650803","573","2315","52875","0"
"58","655840","573","2341","54428","0"
"59","660821","574","2358","55994","0"
"60","665010","574","2378","57573","0"
"61","668556","574","2391","59168","0"
"62","671518","575","2402","60768","0"
"63","673793","575","2419","62375","0"
"64","675887","575","2436","63988","0"
"65","678278","575","2450","65613","0"
"66","680809","575","2461","67246","0"
"67","683611","575","2479","68885","0"
"68","686320","575","2488","70535","0"
"69","688756","575","2500","72189","0"
"70","690958","575","2506","73846","0"
"71","693092","575","2523","75508","0"
"72","694957","575","2538","77179","0"
"73","696585","575","2546","78861","0"
"74","698220","575","2553","80545","0"
"75","699674","575","2570","82234","0"
"76","700872","575","2578","83931","0"
"77","702038","575","2587","85628","0"
"78","703129","575","2591","87329","0"
"79","704157","575","2602","89038","0"
"80","705170","575","2608","90758","0"
"81","706107","576","2615","92478","0"
"82","706979","576","2618","94200","0"
"83","707745","578","2626","95922","0"
"84","708430","578","2628","97646","0"
"85","709102","578","2629","99370","0"
"86","709772","578","2630","101095","0"
"87","710466","578","2635","102824","0"
"88","711151","578","2638","104553","0"
"89","711829","578","2642","106285","0"
"90","712457","578","2642","108017","0"
"91","713085","578","2647","109749","0"
"92","713720","578","2651","111486","0"
"93","714373","579","2655","113227","0"
"94","715000","579","2657","114970","0"
"95","715599","579","2662","116713","0"
"96","716206","579","2665","118456","0"
"97","716820","579","2666","120202","0"
"98","717434","579","2667","121948","0"
"99","718048","579","2670","123695","0"
"100","718616","579","2675","125442","0"
