"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","7","0","0","0","0"
"2","35","0","0","11","0"
"3","130","0","0","44","0"
"4","400","37","37","102","0"
"5","1128","74","74","191","0"
"6","2695","114","114","329","0"
"7","5783","159","159","505","0"
"8","12057","195","217","732","0"
"9","23663","245","287","1032","0"
"10","42874","277","350","1399","0"
"11","64845","325","424","1814","0"
"12","87169","365","495","2264","0"
"13","107804","411","586","2753","0"
"14","129228","432","643","3286","0"
"15","151910","449","695","3854","0"
"16","176411","463","758","4461","0"
"17","204261","476","819","5109","0"
"18","231061","484","865","5805","0"
"19","258403","493","910","6527","0"
"20","282547","501","973","7285","0"
"21","309201","510","1022","8073","0"
"22","336335","520","1081","8902","0"
"23","362280","525","1125","9756","0"
"24","386556","530","1176","10635","0"
"25","409245","532","1218","11547","0"
"26","431026","537","1266","12482","0"
"27","448020","544","1306","13452","0"
"28","465377","544","1346","14455","0"
"29","482653","548","1402","15477","0"
"30","500545","554","1457","16541","0"
"31","518914","556","1493","17643","0"
"32","536599","557","1532","18774","0"
"33","551403","560","1582","19923","0"
"34","564291","560","1619","21110","0"
"35","576022","561","1657","22316","0"
"36","587496","564","1699","23534","0"
"37","596931","565","1742","24771","0"
"38","605468","567","1785","26028","0"
"39","616726","570","1831","27309","0"
"40","626138","572","1864","28621","0"
"41","635123","572","1894","29953","0"
"42","645290","572","1930","31302","0"
"43","653264","574","1973","32670","0"
"44","661044","574","1989","34047","0"
"45","667353","575","2022","35436","0"
"46","672358","575","2054","36846","0"
"47","677597","575","2093","38278","0"
"48","682895","575","2108","39728","0"
"49","688114","576","2141","41186","0"
"50","693438","576","2174","42670","0"
"51","697944","576","2195","44171","0"
"52","703718","576","2214","45688","0"
"53","710311","576","2242","47214","0"
"54","716551","576","2271","48764","0"
"55","722482","576","2283","50332","0"
"56","728323","576","2298","51911","0"
"57","732425","576","2323","53502","0"
"58","736105","576","2349","55109","0"
"59","739063","576","2366","56727","0"
"60","741714","577","2381","58362","0"
"61","744091","577","2399","60006","0"
"62","746298","578","2417","61662","0"
"63","748328","578","2434","63326","0"
"64","750300","578","2446","64997","0"
"65","752842","578","2460","66672","0"
"66","754803","578","2481","68353","0"
"67","756332","579","2499","70041","0"
"68","757758","580","2508","71738","0"
"69","758894","580","2518","73436","0"
"70","759982","580","2539","75142","0"
"71","760912","580","2553","76855","0"
"72","761751","580","2559","78582","0"
"73","762596","580","2566","80314","0"
"74","763430","580","2577","82050","0"
"75","764313","580","2585","83792","0"
"76","765081","580","2591","85541","0"
"77","765863","580","2602","87297","0"
"78","766692","580","2611","89059","0"
"79","767557","580","2622","90826","0"
"80","768433","580","2625","92599","0"
"81","769250","580","2633","94374","0"
"82","770042","580","2641","96153","0"
"83","770808","580","2648","97933","0"
"84","771530","580","2654","99722","0"
"85","772134","580","2660","101511","0"
"86","772710","580","2665","103302","0"
"87","773244","580","2670","105097","0"
"88","773798","580","2674","106895","0"
"89","774376","580","2681","108693","0"
"90","775022","580","2684","110493","0"
"91","775628","580","2690","112293","0"
"92","776166","580","2691","114098","0"
"93","776673","580","2696","115905","0"
"94","777083","580","2699","117712","0"
"95","777499","580","2701","119519","0"
"96","777917","581","2702","121327","0"
"97","778330","581","2706","123135","0"
"98","778819","581","2710","124943","0"
"99","779291","581","2713","126752","0"
"100","779684","581","2716","128562","0"
