"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","30","0","0","0"
"2","137","0","0","44"
"3","472","0","0","114"
"4","1365","109","109","207"
"5","3662","267","267","396"
"6","8785","459","459","610"
"7","19042","646","646","1002"
"8","38526","844","920","1656"
"9","73627","1032","1199","2617"
"10","127374","1230","1515","4262"
"11","189885","1436","1838","5715"
"12","260420","1654","2229","7538"
"13","337341","1896","2642","9574"
"14","422725","2010","2954","12026"
"15","513596","2097","3246","14391"
"16","613135","2147","3548","16650"
"17","706375","2181","3861","19049"
"18","805561","2206","4102","21742"
"19","899878","2246","4330","24604"
"20","990439","2275","4585","27550"
"21","1085471","2296","4844","30233"
"22","1184054","2311","5069","33497"
"23","1275675","2333","5271","36878"
"24","1354174","2351","5471","39633"
"25","1431770","2367","5710","42374"
"26","1499226","2379","5911","44607"
"27","1557082","2387","6062","46320"
"28","1615361","2394","6258","48497"
"29","1668498","2405","6467","50889"
"30","1714303","2415","6651","52771"
"31","1755441","2422","6830","54780"
"32","1794361","2427","7005","56452"
"33","1831830","2435","7173","58496"
"34","1865852","2437","7320","60534"
"35","1899357","2441","7475","62820"
"36","1932224","2442","7648","65124"
"37","1959976","2446","7794","66909"
"38","1981055","2451","7931","68311"
"39","2000640","2455","8080","69487"
"40","2017597","2456","8213","70527"
"41","2032422","2456","8332","71433"
"42","2045111","2457","8465","72158"
"43","2057081","2458","8578","72733"
"44","2067950","2460","8694","73317"
"45","2076914","2460","8788","73782"
"46","2085995","2461","8905","74203"
"47","2093798","2461","9013","74563"
"48","2100067","2461","9093","74858"
"49","2105727","2462","9191","75128"
"50","2111067","2463","9290","75338"
"51","2116252","2465","9367","75519"
"52","2121357","2467","9437","75707"
"53","2126014","2467","9510","75888"
"54","2130443","2468","9583","76050"
"55","2133866","2468","9648","76260"
"56","2137285","2468","9706","76400"
"57","2140216","2468","9766","76553"
"58","2143061","2469","9823","76680"
"59","2145367","2469","9881","76790"
"60","2147605","2469","9928","76895"
"61","2149704","2470","9979","76964"
"62","2151313","2470","10022","77026"
"63","2152799","2470","10062","77084"
"64","2154141","2470","10098","77143"
"65","2155419","2470","10135","77201"
"66","2156544","2471","10166","77255"
"67","2157437","2471","10193","77297"
"68","2158322","2471","10228","77349"
"69","2159081","2471","10254","77383"
"70","2159812","2471","10276","77429"
"71","2160621","2471","10304","77468"
"72","2161293","2473","10323","77503"
"73","2161953","2473","10350","77536"
"74","2162525","2473","10362","77563"
"75","2163057","2473","10380","77595"
"76","2163589","2473","10396","77622"
"77","2164095","2476","10419","77658"
"78","2164600","2476","10434","77690"
"79","2165152","2477","10445","77720"
"80","2165683","2477","10456","77751"
"81","2166230","2477","10471","77781"
"82","2166734","2477","10484","77819"
"83","2167219","2478","10496","77848"
"84","2167666","2478","10508","77876"
"85","2168109","2481","10527","77899"
"86","2168543","2481","10542","77927"
"87","2168938","2481","10553","77954"
"88","2169314","2482","10569","77983"
"89","2169704","2482","10584","78010"
"90","2170071","2484","10595","78036"
"91","2170462","2484","10604","78060"
"92","2170833","2486","10619","78082"
"93","2171341","2486","10634","78108"
"94","2171832","2486","10640","78145"
"95","2172348","2486","10650","78179"
"96","2172919","2486","10664","78215"
"97","2173492","2486","10678","78267"
"98","2174022","2486","10691","78318"
"99","2174552","2488","10699","78368"
"100","2174894","2489","10708","78399"
