"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","24","0","0","0"
"2","128","0","0","44"
"3","464","0","0","114"
"4","1346","109","109","207"
"5","3592","268","268","396"
"6","8625","461","461","608"
"7","18686","648","648","1009"
"8","37707","845","922","1657"
"9","72250","1035","1205","2599"
"10","124482","1234","1521","4229"
"11","185914","1441","1851","5711"
"12","253237","1656","2238","7489"
"13","326489","1896","2652","9518"
"14","404710","2014","2969","11837"
"15","487945","2098","3258","14088"
"16","582319","2142","3546","16346"
"17","676585","2178","3879","18648"
"18","785228","2203","4121","21852"
"19","889790","2241","4375","24822"
"20","991440","2273","4637","28295"
"21","1093156","2297","4906","31192"
"22","1194199","2315","5111","34891"
"23","1282292","2334","5340","37586"
"24","1364137","2345","5516","39855"
"25","1434367","2355","5745","41620"
"26","1497467","2365","5920","43369"
"27","1552968","2372","6111","44992"
"28","1600455","2376","6278","46461"
"29","1647666","2389","6497","47746"
"30","1686638","2404","6694","48912"
"31","1722433","2413","6872","50035"
"32","1755025","2422","7053","51212"
"33","1784388","2427","7214","52364"
"34","1814419","2430","7361","53565"
"35","1837935","2433","7504","54613"
"36","1860927","2438","7655","55565"
"37","1880957","2440","7812","56440"
"38","1899535","2443","7965","57526"
"39","1917363","2445","8097","58941"
"40","1932969","2446","8228","60260"
"41","1947791","2447","8346","61269"
"42","1960337","2451","8452","62153"
"43","1972293","2455","8598","62847"
"44","1983044","2455","8704","63478"
"45","1992876","2456","8812","64017"
"46","2001182","2456","8913","64408"
"47","2009335","2456","9002","64784"
"48","2017214","2456","9096","65145"
"49","2023467","2457","9195","65450"
"50","2029259","2457","9280","65793"
"51","2033426","2457","9339","66090"
"52","2037385","2457","9426","66337"
"53","2041002","2457","9508","66633"
"54","2043852","2457","9580","66848"
"55","2046403","2457","9641","67107"
"56","2048761","2457","9707","67336"
"57","2051009","2457","9760","67508"
"58","2053113","2458","9823","67727"
"59","2055096","2459","9891","67885"
"60","2056773","2459","9935","68033"
"61","2058209","2459","9981","68139"
"62","2059551","2460","10023","68259"
"63","2060693","2460","10061","68348"
"64","2061854","2460","10096","68438"
"65","2063056","2460","10131","68521"
"66","2064180","2460","10166","68591"
"67","2065166","2460","10194","68670"
"68","2066042","2461","10220","68726"
"69","2066859","2461","10250","68781"
"70","2067608","2461","10272","68819"
"71","2068253","2461","10290","68867"
"72","2068905","2461","10310","68905"
"73","2069493","2461","10331","68949"
"74","2070005","2461","10347","68980"
"75","2070489","2461","10358","69019"
"76","2071014","2461","10376","69059"
"77","2071480","2461","10392","69120"
"78","2071948","2462","10406","69157"
"79","2072399","2462","10414","69213"
"80","2072807","2462","10428","69231"
"81","2073208","2464","10443","69256"
"82","2073624","2464","10448","69274"
"83","2074010","2465","10454","69299"
"84","2074403","2465","10470","69317"
"85","2074781","2465","10479","69342"
"86","2075169","2465","10488","69360"
"87","2075538","2468","10500","69385"
"88","2075926","2468","10515","69403"
"89","2076294","2469","10531","69430"
"90","2076641","2470","10538","69447"
"91","2076983","2470","10547","69470"
"92","2077323","2470","10560","69486"
"93","2077662","2471","10573","69512"
"94","2078044","2471","10586","69535"
"95","2078407","2473","10599","69576"
"96","2078769","2474","10606","69599"
"97","2079156","2475","10619","69638"
"98","2079556","2476","10633","69656"
"99","2079933","2476","10642","69681"
"100","2080313","2477","10654","69698"
