"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","23","0","0","0"
"2","127","0","0","44"
"3","462","0","0","114"
"4","1338","109","109","207"
"5","3588","267","267","396"
"6","8610","459","459","612"
"7","18725","645","645","1003"
"8","37888","842","919","1652"
"9","72515","1031","1200","2602"
"10","124814","1235","1525","4214"
"11","185593","1442","1846","5609"
"12","254332","1664","2250","7361"
"13","328356","1905","2668","9191"
"14","412796","2021","2978","11448"
"15","503834","2106","3275","13784"
"16","599694","2152","3566","16011"
"17","690325","2188","3897","18291"
"18","791618","2218","4144","21160"
"19","889008","2256","4388","23926"
"20","984846","2286","4640","27011"
"21","1087423","2308","4907","29772"
"22","1178159","2323","5110","32602"
"23","1258247","2337","5310","35776"
"24","1325400","2351","5537","38038"
"25","1382983","2360","5746","40078"
"26","1439574","2370","5928","41974"
"27","1491894","2386","6111","43578"
"28","1538105","2394","6306","45377"
"29","1580877","2406","6504","46946"
"30","1618567","2419","6691","48306"
"31","1651062","2426","6870","49703"
"32","1682489","2428","7039","51366"
"33","1710892","2434","7219","53004"
"34","1736293","2439","7364","54381"
"35","1762195","2446","7523","55492"
"36","1787443","2449","7664","56461"
"37","1809500","2451","7830","57379"
"38","1829270","2453","7952","58220"
"39","1846017","2455","8069","58901"
"40","1860489","2456","8178","59615"
"41","1874326","2457","8327","60190"
"42","1886178","2460","8452","60760"
"43","1896741","2461","8559","61338"
"44","1905943","2461","8665","61987"
"45","1915338","2463","8781","62663"
"46","1923811","2464","8889","63227"
"47","1931281","2465","8962","63656"
"48","1937757","2465","9066","63982"
"49","1944195","2465","9168","64259"
"50","1949563","2465","9240","64545"
"51","1955266","2466","9316","64814"
"52","1960579","2467","9393","65085"
"53","1965076","2468","9475","65354"
"54","1969931","2468","9549","65590"
"55","1973355","2469","9614","65776"
"56","1976343","2470","9679","65979"
"57","1978721","2471","9749","66148"
"58","1980862","2471","9810","66314"
"59","1982760","2471","9864","66484"
"60","1984471","2471","9921","66631"
"61","1986161","2471","9979","66761"
"62","1988037","2471","10014","66969"
"63","1989687","2471","10050","67158"
"64","1991152","2471","10096","67334"
"65","1992226","2471","10137","67431"
"66","1993252","2471","10178","67525"
"67","1994302","2472","10213","67618"
"68","1995146","2473","10243","67685"
"69","1995822","2473","10266","67746"
"70","1996434","2473","10291","67795"
"71","1996931","2473","10315","67831"
"72","1997420","2473","10339","67874"
"73","1997919","2474","10356","67912"
"74","1998356","2474","10376","67953"
"75","1998752","2474","10395","67980"
"76","1999102","2474","10412","68006"
"77","1999440","2474","10423","68030"
"78","1999793","2475","10439","68056"
"79","2000137","2475","10455","68082"
"80","2000510","2475","10469","68112"
"81","2000858","2475","10478","68137"
"82","2001195","2475","10485","68162"
"83","2001526","2478","10500","68185"
"84","2001845","2479","10513","68207"
"85","2002176","2480","10526","68226"
"86","2002475","2481","10531","68246"
"87","2002764","2481","10538","68263"
"88","2003059","2481","10546","68282"
"89","2003328","2481","10557","68300"
"90","2003600","2481","10561","68319"
"91","2003867","2481","10568","68336"
"92","2004129","2481","10574","68355"
"93","2004384","2481","10583","68371"
"94","2004644","2481","10591","68391"
"95","2004889","2481","10597","68408"
"96","2005134","2481","10604","68427"
"97","2005378","2483","10615","68444"
"98","2005637","2483","10619","68464"
"99","2005897","2484","10624","68480"
"100","2006162","2484","10635","68499"
