"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","24","0","0","0"
"2","128","0","0","44"
"3","465","0","0","114"
"4","1345","109","109","207"
"5","3592","267","267","396"
"6","8627","460","460","612"
"7","18694","647","647","1009"
"8","37731","844","920","1660"
"9","72332","1032","1200","2617"
"10","124667","1233","1522","4232"
"11","186826","1441","1846","5663"
"12","255345","1660","2243","7393"
"13","330516","1897","2651","9396"
"14","413156","2011","2957","11590"
"15","498233","2093","3243","13721"
"16","587854","2136","3536","16042"
"17","676412","2180","3875","18463"
"18","773725","2212","4120","20891"
"19","865435","2249","4367","23235"
"20","960358","2275","4609","25997"
"21","1056149","2299","4867","28888"
"22","1154831","2318","5079","32349"
"23","1240864","2337","5297","35278"
"24","1314045","2350","5491","37431"
"25","1380735","2362","5708","39273"
"26","1440361","2372","5911","41156"
"27","1494355","2387","6112","43197"
"28","1545590","2392","6285","45249"
"29","1587840","2402","6481","47465"
"30","1627449","2410","6661","49083"
"31","1666782","2417","6815","50625"
"32","1702845","2423","6977","51969"
"33","1736623","2427","7162","53704"
"34","1769403","2431","7319","55243"
"35","1801694","2435","7468","56887"
"36","1830852","2436","7611","58597"
"37","1855386","2439","7763","59880"
"38","1879182","2441","7909","61128"
"39","1899164","2443","8047","61978"
"40","1916417","2444","8153","62704"
"41","1933002","2446","8282","63403"
"42","1947369","2447","8400","64074"
"43","1960200","2449","8519","64582"
"44","1972875","2449","8619","65102"
"45","1984119","2452","8757","65578"
"46","1993920","2453","8854","66036"
"47","2001241","2454","8952","66401"
"48","2007108","2455","9038","66729"
"49","2012739","2456","9130","67069"
"50","2018019","2456","9198","67406"
"51","2023226","2456","9292","67756"
"52","2028035","2458","9368","68101"
"53","2032477","2459","9439","68439"
"54","2036533","2460","9505","68734"
"55","2040114","2460","9577","68989"
"56","2043229","2460","9633","69179"
"57","2045899","2461","9687","69379"
"58","2048182","2462","9748","69541"
"59","2050176","2462","9814","69672"
"60","2051947","2462","9857","69804"
"61","2053668","2462","9909","69924"
"62","2055182","2462","9944","70038"
"63","2056534","2463","9984","70138"
"64","2057921","2463","10024","70234"
"65","2059224","2463","10059","70317"
"66","2060396","2463","10084","70393"
"67","2061517","2464","10129","70466"
"68","2062783","2465","10164","70534"
"69","2064109","2465","10192","70598"
"70","2065369","2465","10220","70664"
"71","2066573","2465","10250","70729"
"72","2067564","2465","10277","70787"
"73","2068386","2466","10304","70832"
"74","2069108","2467","10331","70865"
"75","2069776","2467","10351","70898"
"76","2070354","2467","10368","70932"
"77","2070973","2467","10381","70966"
"78","2071583","2467","10406","70999"
"79","2072179","2469","10418","71034"
"80","2072725","2470","10436","71062"
"81","2073201","2470","10451","71090"
"82","2073677","2471","10465","71122"
"83","2074185","2473","10477","71155"
"84","2074647","2473","10488","71182"
"85","2075109","2474","10503","71209"
"86","2075577","2474","10515","71233"
"87","2076021","2474","10523","71258"
"88","2076451","2474","10532","71284"
"89","2076881","2474","10537","71307"
"90","2077281","2474","10553","71330"
"91","2077745","2474","10559","71356"
"92","2078170","2474","10567","71377"
"93","2078587","2474","10571","71399"
"94","2078997","2475","10585","71422"
"95","2079358","2475","10594","71442"
"96","2079712","2476","10599","71463"
"97","2080066","2477","10605","71484"
"98","2080441","2477","10615","71510"
"99","2080826","2478","10624","71537"
"100","2081198","2478","10631","71564"
