"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","29","0","0","0"
"2","138","0","0","44"
"3","484","0","0","114"
"4","1392","109","109","207"
"5","3676","268","268","396"
"6","8758","460","460","610"
"7","18956","647","647","1010"
"8","38271","842","918","1660"
"9","73285","1032","1201","2611"
"10","125671","1231","1518","4262"
"11","187551","1440","1847","5858"
"12","255906","1659","2239","7766"
"13","329415","1902","2655","9869"
"14","410341","2019","2962","12104"
"15","494387","2100","3246","14194"
"16","587140","2145","3546","16475"
"17","671554","2181","3863","18639"
"18","758693","2213","4123","21192"
"19","835850","2252","4366","23218"
"20","913805","2284","4625","26114"
"21","987484","2303","4878","28556"
"22","1062873","2326","5113","31172"
"23","1139384","2341","5317","33633"
"24","1208033","2359","5526","35808"
"25","1270264","2369","5748","37564"
"26","1323291","2383","5956","39253"
"27","1368038","2395","6169","40762"
"28","1408366","2398","6332","42631"
"29","1443781","2407","6505","44106"
"30","1479715","2418","6689","46354"
"31","1514630","2425","6869","48277"
"32","1549956","2427","7035","50264"
"33","1583167","2430","7187","51948"
"34","1612212","2434","7332","53041"
"35","1639879","2438","7505","54198"
"36","1666675","2442","7673","55330"
"37","1691230","2444","7826","56615"
"38","1711758","2445","7945","57798"
"39","1731116","2448","8103","58678"
"40","1748978","2450","8234","59411"
"41","1764131","2452","8344","60012"
"42","1778994","2452","8459","60846"
"43","1792138","2455","8592","61518"
"44","1805165","2455","8701","62081"
"45","1816783","2458","8798","62620"
"46","1827505","2459","8896","63034"
"47","1836117","2460","8992","63459"
"48","1844045","2460","9079","63801"
"49","1850840","2461","9161","64109"
"50","1857089","2461","9247","64381"
"51","1862112","2461","9335","64667"
"52","1866955","2461","9415","64916"
"53","1871500","2462","9483","65144"
"54","1875819","2463","9540","65335"
"55","1879681","2464","9605","65573"
"56","1883242","2464","9672","65768"
"57","1886190","2464","9728","65963"
"58","1889219","2465","9784","66154"
"59","1891889","2465","9844","66327"
"60","1894522","2465","9898","66464"
"61","1896555","2465","9933","66558"
"62","1898708","2465","9969","66652"
"63","1900463","2465","10013","66743"
"64","1902434","2465","10051","66823"
"65","1904029","2465","10079","66921"
"66","1905534","2465","10115","67009"
"67","1906773","2465","10148","67101"
"68","1907927","2465","10173","67187"
"69","1909067","2465","10194","67277"
"70","1910193","2466","10215","67366"
"71","1911135","2466","10236","67437"
"72","1912092","2466","10262","67488"
"73","1912849","2466","10275","67532"
"74","1913645","2466","10291","67576"
"75","1914489","2466","10308","67627"
"76","1915339","2467","10327","67672"
"77","1916052","2467","10344","67711"
"78","1916809","2468","10362","67752"
"79","1917543","2468","10376","67788"
"80","1918337","2469","10392","67832"
"81","1919095","2469","10405","67872"
"82","1919825","2469","10415","67907"
"83","1920477","2469","10428","67946"
"84","1921159","2470","10445","67982"
"85","1921807","2470","10456","68036"
"86","1922428","2471","10469","68085"
"87","1922968","2471","10479","68138"
"88","1923470","2471","10490","68190"
"89","1923958","2471","10504","68233"
"90","1924528","2471","10509","68284"
"91","1925088","2472","10524","68327"
"92","1925594","2472","10530","68374"
"93","1926075","2472","10545","68420"
"94","1926569","2473","10550","68471"
"95","1927053","2475","10563","68516"
"96","1927483","2477","10577","68560"
"97","1927894","2478","10588","68599"
"98","1928293","2478","10591","68629"
"99","1928686","2478","10603","68663"
"100","1929063","2478","10612","68694"
