"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","24","0","0","0"
"2","127","0","0","44"
"3","462","0","0","114"
"4","1339","109","109","207"
"5","3582","268","268","396"
"6","8618","461","461","608"
"7","18719","648","648","1007"
"8","37787","844","921","1656"
"9","72436","1030","1200","2595"
"10","125241","1232","1522","4271"
"11","187987","1441","1854","5821"
"12","255272","1657","2239","7639"
"13","329548","1894","2653","9736"
"14","408977","2020","2981","12107"
"15","490082","2105","3276","14192"
"16","577755","2153","3571","16498"
"17","662135","2182","3881","18556"
"18","755772","2212","4128","20874"
"19","845215","2247","4378","23126"
"20","933421","2269","4634","25269"
"21","1020668","2291","4900","27711"
"22","1106753","2315","5130","30650"
"23","1190720","2339","5340","34120"
"24","1269638","2350","5558","36782"
"25","1336298","2364","5785","39029"
"26","1394016","2378","5991","40799"
"27","1443993","2386","6164","42306"
"28","1492103","2391","6337","44394"
"29","1535773","2402","6550","46578"
"30","1576678","2413","6739","48160"
"31","1611182","2419","6910","49506"
"32","1642791","2428","7090","50820"
"33","1672776","2430","7252","51977"
"34","1700894","2432","7415","53282"
"35","1727225","2439","7577","54549"
"36","1752718","2442","7741","55711"
"37","1774022","2444","7879","56565"
"38","1791195","2445","8007","57284"
"39","1807070","2447","8140","57956"
"40","1822555","2449","8246","58677"
"41","1835914","2452","8361","59263"
"42","1848426","2454","8477","59896"
"43","1860140","2456","8601","60485"
"44","1870805","2461","8712","61003"
"45","1881212","2461","8815","61485"
"46","1890409","2464","8919","61876"
"47","1901015","2464","9007","62258"
"48","1912072","2464","9104","62590"
"49","1924562","2464","9181","63083"
"50","1936212","2464","9275","63451"
"51","1943896","2464","9356","63748"
"52","1952367","2464","9428","64039"
"53","1958372","2464","9482","64377"
"54","1963590","2464","9558","64689"
"55","1968338","2464","9630","65012"
"56","1972295","2464","9687","65235"
"57","1975327","2464","9731","65404"
"58","1977941","2464","9788","65584"
"59","1980308","2464","9852","65759"
"60","1982218","2464","9893","65893"
"61","1983822","2464","9934","66023"
"62","1985487","2465","9984","66117"
"63","1986953","2466","10027","66212"
"64","1988357","2466","10049","66293"
"65","1989679","2466","10083","66366"
"66","1991012","2467","10116","66449"
"67","1992117","2467","10149","66511"
"68","1993193","2468","10173","66571"
"69","1994101","2468","10193","66627"
"70","1994970","2468","10217","66678"
"71","1995700","2468","10241","66724"
"72","1996433","2470","10260","66773"
"73","1997064","2470","10276","66816"
"74","1997681","2470","10302","66856"
"75","1998277","2470","10316","66893"
"76","1998837","2470","10333","66933"
"77","1999360","2471","10344","66966"
"78","1999877","2472","10361","67001"
"79","2000378","2475","10381","67033"
"80","2000836","2475","10391","67069"
"81","2001274","2475","10402","67100"
"82","2001680","2475","10419","67136"
"83","2002045","2476","10435","67172"
"84","2002405","2476","10448","67208"
"85","2002719","2477","10463","67237"
"86","2003056","2477","10474","67268"
"87","2003393","2478","10488","67299"
"88","2003752","2479","10500","67332"
"89","2004104","2479","10509","67362"
"90","2004458","2480","10521","67396"
"91","2004798","2481","10534","67426"
"92","2005129","2481","10545","67455"
"93","2005461","2481","10557","67479"
"94","2005772","2483","10565","67506"
"95","2006074","2483","10580","67531"
"96","2006377","2484","10594","67556"
"97","2006644","2485","10606","67581"
"98","2006887","2485","10614","67604"
"99","2007127","2487","10625","67627"
"100","2007376","2489","10639","67651"
