"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","24","0","0","0","0"
"2","132","0","0","44","0"
"3","494","0","0","170","0"
"4","1491","104","104","413","0"
"5","4200","242","242","832","0"
"6","10459","396","396","1417","0"
"7","22673","568","568","2183","0"
"8","45427","743","800","3162","0"
"9","82958","901","1039","4397","0"
"10","144513","1091","1329","5894","0"
"11","212250","1292","1636","7551","0"
"12","288978","1504","1999","9388","0"
"13","368507","1686","2341","11425","0"
"14","458930","1801","2652","13653","0"
"15","545263","1873","2943","16091","0"
"16","631427","1928","3262","18691","0"
"17","714526","1974","3554","21493","0"
"18","798861","2012","3844","24494","0"
"19","887651","2052","4095","27689","0"
"20","979853","2085","4383","31040","0"
"21","1071174","2114","4633","34587","0"
"22","1166835","2140","4891","38279","0"
"23","1264328","2161","5159","42142","0"
"24","1356795","2185","5409","46158","0"
"25","1453389","2207","5658","50347","0"
"26","1549551","2219","5914","54696","0"
"27","1648543","2234","6167","59212","0"
"28","1748804","2247","6391","63899","0"
"29","1850769","2260","6606","68737","0"
"30","1950363","2273","6870","73727","0"
"31","2045540","2285","7107","78881","0"
"32","2140394","2296","7320","84172","0"
"33","2229104","2305","7547","89604","0"
"34","2320866","2310","7768","95185","0"
"35","2403293","2319","8013","100893","0"
"36","2480058","2324","8211","106756","0"
"37","2551772","2327","8410","112744","0"
"38","2619452","2332","8602","118842","0"
"39","2683613","2335","8827","125038","0"
"40","2749951","2340","8991","131364","0"
"41","2809806","2342","9165","137780","0"
"42","2864696","2345","9352","144295","0"
"43","2920848","2347","9532","150911","0"
"44","2980056","2349","9689","157628","0"
"45","3035365","2350","9850","164431","0"
"46","3085011","2353","9986","171312","0"
"47","3133224","2356","10150","178267","0"
"48","3178595","2357","10296","185321","0"
"49","3220818","2359","10430","192454","0"
"50","3262860","2359","10558","199654","0"
"51","3303395","2360","10694","206933","0"
"52","3345304","2361","10814","214301","0"
"53","3383850","2363","10951","221721","0"
"54","3417867","2363","11051","229213","0"
"55","3449709","2363","11142","236768","0"
"56","3481833","2363","11251","244372","0"
"57","3512458","2363","11354","252024","0"
"58","3540910","2363","11445","259720","0"
"59","3566919","2363","11538","267462","0"
"60","3590788","2363","11625","275265","0"
"61","3614119","2365","11698","283118","0"
"62","3636453","2365","11779","291011","0"
"63","3657897","2365","11862","298944","0"
"64","3679156","2368","11955","306916","0"
"65","3699801","2368","12015","314929","0"
"66","3718858","2370","12075","322974","0"
"67","3737562","2370","12134","331040","0"
"68","3756659","2372","12218","339135","0"
"69","3775846","2372","12257","347269","0"
"70","3794742","2373","12319","355420","0"
"71","3812653","2373","12372","363585","0"
"72","3829215","2373","12429","371776","0"
"73","3843804","2373","12476","379992","0"
"74","3858144","2373","12527","388228","0"
"75","3873578","2374","12572","396478","0"
"76","3890080","2375","12612","404735","0"
"77","3906334","2376","12658","413006","0"
"78","3921845","2378","12704","421286","0"
"79","3935012","2380","12746","429585","0"
"80","3947452","2381","12776","437901","0"
"81","3960354","2381","12812","446232","0"
"82","3973263","2381","12859","454577","0"
"83","3984486","2381","12898","462932","0"
"84","3995091","2383","12927","471299","0"
"85","4005759","2384","12970","479674","0"
"86","4015879","2385","12999","488063","0"
"87","4026180","2387","13026","496467","0"
"88","4035169","2387","13056","504883","0"
"89","4043989","2388","13080","513304","0"
"90","4052748","2388","13113","521732","0"
"91","4060324","2389","13144","530175","0"
"92","4068163","2390","13176","538629","0"
"93","4076280","2393","13206","547092","0"
"94","4084797","2397","13224","555574","0"
"95","4092585","2398","13255","564063","0"
"96","4100249","2398","13287","572570","0"
"97","4107580","2400","13308","581087","0"
"98","4114586","2400","13323","589617","0"
"99","4121228","2400","13350","598150","0"
"100","4126760","2402","13380","606690","0"
