"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","7","0","0","0","0"
"2","33","0","0","1","10"
"3","108","0","0","4","31"
"4","306","37","37","10","58"
"5","764","77","77","23","111"
"6","1717","127","127","50","181"
"7","3515","196","196","88","285"
"8","6665","255","284","142","398"
"9","11699","327","382","220","742"
"10","19277","369","464","338","1160"
"11","28155","433","586","467","1462"
"12","36272","486","700","622","1724"
"13","44984","555","850","796","2222"
"14","54955","584","941","1002","3113"
"15","65126","597","1050","1227","4139"
"16","75087","604","1155","1483","4868"
"17","84148","609","1276","1755","5769"
"18","92872","612","1352","2057","6661"
"19","102064","616","1459","2378","7756"
"20","109876","620","1551","2727","8403"
"21","117672","623","1655","3100","8832"
"22","124999","625","1727","3496","9544"
"23","133062","627","1821","3911","10810"
"24","140326","629","1898","4358","11491"
"25","149651","631","1988","4826","12812"
"26","156335","633","2052","5310","13344"
"27","162490","633","2148","5807","13657"
"28","167056","634","2219","6317","14125"
"29","171604","634","2298","6838","14313"
"30","176094","634","2360","7378","14659"
"31","181968","634","2439","7937","14931"
"32","187479","634","2502","8509","15243"
"33","192657","635","2579","9090","15449"
"34","197353","635","2646","9697","15708"
"35","201576","635","2722","10313","16005"
"36","204282","635","2778","10939","16220"
"37","206887","636","2842","11576","16557"
"38","208902","636","2889","12223","16653"
"39","210849","636","2938","12876","16801"
"40","212043","636","2985","13538","16854"
"41","212848","636","3026","14208","16896"
"42","213663","636","3063","14881","16922"
"43","214252","636","3088","15559","16935"
"44","214733","636","3116","16237","16949"
"45","215385","636","3137","16922","16956"
"46","215829","636","3163","17607","16968"
"47","216086","636","3185","18295","16974"
"48","216249","636","3208","18984","16976"
"49","216394","636","3223","19676","16987"
"50","216513","636","3242","20372","17004"
"51","216590","636","3254","21070","17009"
"52","216661","636","3272","21769","17015"
"53","216718","636","3283","22469","17021"
"54","216773","636","3297","23170","17028"
"55","216827","636","3303","23872","17032"
"56","216879","636","3315","24575","17036"
"57","216940","636","3323","25279","17044"
"58","216973","636","3331","25984","17046"
"59","216999","636","3334","26690","17050"
"60","217029","636","3342","27397","17052"
"61","217065","636","3344","28104","17053"
"62","217101","636","3350","28811","17053"
"63","217126","636","3351","29518","17054"
"64","217144","636","3354","30225","17054"
"65","217163","636","3355","30932","17054"
"66","217181","636","3357","31639","17054"
"67","217196","636","3360","32346","17054"
"68","217210","636","3361","33053","17054"
"69","217220","636","3363","33760","17054"
"70","217230","636","3364","34467","17054"
"71","217238","637","3368","35174","17054"
"72","217247","637","3368","35882","17054"
"73","217256","637","3370","36590","17054"
"74","217264","637","3370","37298","17054"
"75","217273","637","3372","38006","17054"
"76","217287","637","3372","38714","17054"
"77","217298","637","3373","39422","17054"
"78","217310","637","3375","40130","17054"
"79","217322","638","3376","40838","17054"
"80","217334","638","3378","41546","17054"
"81","217340","638","3379","42255","17054"
"82","217346","638","3382","42964","17054"
"83","217350","638","3382","43673","17054"
"84","217354","638","3382","44382","17054"
"85","217359","638","3383","45091","17054"
"86","217363","638","3387","45800","17054"
"87","217367","638","3387","46509","17054"
"88","217371","638","3388","47218","17054"
"89","217375","638","3388","47927","17054"
"90","217380","638","3394","48636","17054"
"91","217386","638","3394","49345","17055"
"92","217393","638","3395","50054","17055"
"93","217399","638","3395","50763","17055"
"94","217405","638","3398","51472","17055"
"95","217412","638","3400","52181","17056"
"96","217424","638","3400","52891","17057"
"97","217436","638","3401","53602","17058"
"98","217448","638","3404","54314","17059"
"99","217462","638","3404","55027","17063"
"100","217476","638","3404","55741","17066"
