"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","7","0","0","0","0"
"2","33","0","0","1","10"
"3","108","0","0","4","31"
"4","304","37","37","10","58"
"5","767","77","77","23","111"
"6","1739","127","127","50","181"
"7","3529","196","196","88","285"
"8","6680","255","284","142","398"
"9","11704","327","381","222","742"
"10","19284","369","463","339","1151"
"11","28435","433","584","470","1466"
"12","36529","486","698","626","1788"
"13","45250","554","847","804","2275"
"14","55294","583","940","1009","3257"
"15","65544","597","1050","1242","3872"
"16","74904","604","1155","1504","4570"
"17","84728","608","1272","1789","5043"
"18","92419","612","1354","2096","5426"
"19","99311","616","1457","2421","5800"
"20","106167","620","1557","2770","6439"
"21","111830","623","1660","3141","6744"
"22","117064","626","1734","3529","7154"
"23","123233","626","1818","3939","8343"
"24","129332","626","1901","4374","8874"
"25","137366","629","1990","4823","10628"
"26","145239","630","2054","5285","11267"
"27","150956","632","2146","5755","11906"
"28","157331","633","2231","6246","12639"
"29","162739","634","2309","6746","13183"
"30","169261","634","2371","7263","15646"
"31","174759","634","2454","7789","16395"
"32","180702","634","2530","8335","18151"
"33","187542","634","2598","8891","19452"
"34","193726","634","2658","9466","20682"
"35","198837","635","2730","10053","21945"
"36","203371","635","2803","10652","22660"
"37","207811","635","2860","11264","23091"
"38","211134","635","2902","11883","23500"
"39","213949","635","2948","12517","24042"
"40","215998","635","3002","13158","24393"
"41","217105","635","3042","13808","24578"
"42","217904","635","3077","14466","24746"
"43","218698","636","3104","15128","25104"
"44","219304","636","3139","15793","25190"
"45","220151","636","3161","16462","25365"
"46","221316","636","3177","17139","25503"
"47","222338","636","3195","17819","25577"
"48","222798","636","3218","18504","25635"
"49","223073","636","3239","19190","25659"
"50","223278","636","3253","19879","25669"
"51","223427","636","3270","20570","25679"
"52","223525","636","3283","21264","25688"
"53","223610","636","3297","21960","25692"
"54","223673","636","3311","22656","25695"
"55","223690","636","3321","23353","25696"
"56","223702","636","3330","24050","25697"
"57","223712","636","3341","24747","25697"
"58","223721","636","3347","25444","25697"
"59","223728","636","3354","26141","25697"
"60","223734","636","3360","26838","25697"
"61","223740","636","3366","27535","25698"
"62","223748","636","3371","28233","25699"
"63","223754","636","3375","28932","25702"
"64","223761","636","3377","29632","25703"
"65","223765","636","3380","30333","25706"
"66","223767","636","3381","31034","25706"
"67","223769","636","3384","31735","25706"
"68","223771","636","3385","32436","25706"
"69","223773","636","3386","33137","25706"
"70","223775","636","3387","33838","25706"
"71","223777","636","3390","34539","25706"
"72","223779","636","3390","35240","25706"
"73","223780","636","3390","35941","25706"
"74","223782","636","3391","36642","25706"
"75","223783","636","3392","37343","25706"
"76","223785","636","3392","38044","25706"
"77","223786","636","3392","38745","25706"
"78","223788","636","3392","39446","25706"
"79","223789","636","3392","40147","25706"
"80","223791","636","3392","40848","25706"
"81","223792","636","3392","41549","25706"
"82","223794","637","3393","42250","25706"
"83","223796","637","3393","42951","25706"
"84","223798","637","3394","43652","25706"
"85","223800","637","3394","44353","25706"
"86","223802","637","3394","45054","25706"
"87","223805","637","3394","45755","25706"
"88","223807","637","3394","46456","25706"
"89","223809","637","3395","47157","25706"
"90","223811","638","3396","47858","25706"
"91","223812","638","3396","48559","25706"
"92","223814","638","3398","49260","25706"
"93","223815","638","3399","49961","25706"
"94","223816","638","3399","50662","25706"
"95","223817","638","3399","51363","25706"
"96","223818","638","3399","52064","25706"
"97","223820","638","3400","52765","25706"
"98","223821","638","3402","53466","25706"
"99","223822","638","3402","54167","25706"
"100","223822","638","3403","54868","25706"
