"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","24","0","0","0"
"2","121","0","0","48"
"3","420","0","0","144"
"4","1154","139","139","246"
"5","2907","324","324","464"
"6","6608","535","535","831"
"7","13389","800","800","1262"
"8","25692","1027","1146","1995"
"9","46257","1278","1539","2976"
"10","80631","1532","1962","4579"
"11","120485","1754","2394","6842"
"12","163043","1976","2907","10009"
"13","213666","2227","3481","18924"
"14","271794","2341","3923","31755"
"15","335652","2401","4327","37528"
"16","402407","2424","4760","59119"
"17","472615","2445","5235","83432"
"18","542434","2461","5615","100295"
"19","619164","2470","5976","132233"
"20","692191","2484","6337","172381"
"21","773060","2492","6715","217057"
"22","852477","2497","7044","234450"
"23","937309","2501","7355","280209"
"24","1016845","2511","7673","307448"
"25","1100269","2514","7973","341322"
"26","1181483","2520","8273","369386"
"27","1253230","2524","8553","391510"
"28","1327062","2524","8827","410292"
"29","1401388","2525","9093","430329"
"30","1483968","2526","9385","457489"
"31","1572909","2527","9643","491217"
"32","1667917","2529","9870","534242"
"33","1770576","2530","10125","590167"
"34","1874581","2532","10354","614372"
"35","1971576","2533","10613","659290"
"36","2061678","2534","10845","680672"
"37","2151763","2535","11072","739250"
"38","2236624","2535","11303","763208"
"39","2320139","2536","11551","793469"
"40","2395873","2536","11767","812828"
"41","2466949","2536","11971","843438"
"42","2528902","2536","12196","862441"
"43","2591109","2536","12402","882763"
"44","2659363","2536","12592","907132"
"45","2725029","2538","12789","924983"
"46","2794387","2538","12992","947085"
"47","2867575","2539","13173","967343"
"48","2947296","2539","13352","1007170"
"49","3029585","2539","13524","1037297"
"50","3108566","2539","13691","1066234"
"51","3189316","2540","13881","1099757"
"52","3265935","2540","14086","1142871"
"53","3350406","2540","14247","1243685"
"54","3432789","2541","14411","1403127"
"55","3523860","2541","14590","1501658"
"56","3612126","2541","14770","1577675"
"57","3688423","2541","14919","1628771"
"58","3760971","2541","15077","1670872"
"59","3831196","2541","15241","1730923"
"60","3896497","2541","15396","2027771"
"61","3952660","2543","15549","2181628"
"62","4007425","2543","15707","2261127"
"63","4053088","2543","15866","2289491"
"64","4098142","2543","16015","2368144"
"65","4144934","2543","16162","2415977"
"66","4184190","2543","16318","2435308"
"67","4227837","2543","16465","2452927"
"68","4270274","2543","16623","2495302"
"69","4310229","2543","16758","2524626"
"70","4347497","2543","16896","2545929"
"71","4384237","2543","17024","2559529"
"72","4419340","2543","17171","2586236"
"73","4451197","2543","17301","2604220"
"74","4478646","2543","17436","2612373"
"75","4506549","2543","17570","2621890"
"76","4534272","2543","17701","2628923"
"77","4559317","2543","17827","2636337"
"78","4584666","2543","17953","2641440"
"79","4608061","2543","18071","2646063"
"80","4632949","2543","18207","2654277"
"81","4654315","2543","18310","2660324"
"82","4675102","2543","18422","2664249"
"83","4697333","2543","18523","2670957"
"84","4719305","2543","18664","2678660"
"85","4738365","2543","18763","2684399"
"86","4756137","2543","18867","2687881"
"87","4773046","2543","18966","2691629"
"88","4789612","2543","19081","2696034"
"89","4808005","2543","19169","2699570"
"90","4824708","2543","19260","2702822"
"91","4840695","2543","19342","2706149"
"92","4858181","2543","19439","2710800"
"93","4873861","2544","19536","2715093"
"94","4888936","2544","19613","2717908"
"95","4904821","2544","19687","2722774"
"96","4920505","2544","19767","2729685"
"97","4937373","2544","19853","2735459"
"98","4956989","2544","19935","2755356"
"99","4975603","2544","20000","2767738"
"100","4991931","2544","20077","2772987"
