"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","24","0","0","0"
"2","123","0","0","48"
"3","418","0","0","144"
"4","1158","139","139","246"
"5","2912","324","324","464"
"6","6632","535","535","831"
"7","13416","800","800","1257"
"8","25737","1028","1146","2062"
"9","46238","1278","1538","3051"
"10","80530","1531","1963","4451"
"11","120594","1752","2391","7157"
"12","163994","1976","2904","10390"
"13","217850","2228","3464","31320"
"14","277828","2342","3916","39248"
"15","343192","2406","4322","77549"
"16","407726","2432","4760","84317"
"17","472422","2450","5218","95135"
"18","545315","2462","5607","103801"
"19","623059","2472","5966","122525"
"20","703975","2487","6338","139423"
"21","780662","2492","6691","162580"
"22","861193","2502","7038","180022"
"23","937794","2515","7358","197905"
"24","1017702","2518","7659","233295"
"25","1101119","2519","7960","261788"
"26","1179826","2522","8258","313724"
"27","1258731","2524","8551","361326"
"28","1340174","2527","8814","388380"
"29","1420778","2529","9080","405826"
"30","1506447","2533","9346","438500"
"31","1596998","2535","9624","467051"
"32","1677051","2538","9864","489399"
"33","1759136","2541","10115","516287"
"34","1840075","2541","10363","544715"
"35","1913975","2541","10588","562495"
"36","1987837","2542","10796","584783"
"37","2060606","2542","11024","603238"
"38","2124389","2542","11246","620627"
"39","2184759","2542","11453","632812"
"40","2240677","2542","11659","646227"
"41","2296681","2542","11850","673961"
"42","2351586","2542","12080","702587"
"43","2406834","2542","12296","727784"
"44","2457602","2542","12489","756369"
"45","2513454","2542","12665","801915"
"46","2568913","2542","12873","848978"
"47","2627984","2542","13061","928455"
"48","2682744","2543","13241","974467"
"49","2734468","2543","13425","1017265"
"50","2782127","2544","13628","1046363"
"51","2830976","2545","13818","1056305"
"52","2876581","2545","13976","1067600"
"53","2923661","2545","14152","1079591"
"54","2967945","2545","14333","1090730"
"55","3010391","2545","14497","1100515"
"56","3047701","2546","14663","1108620"
"57","3085996","2546","14839","1116615"
"58","3125574","2546","15021","1130107"
"59","3163582","2546","15149","1143234"
"60","3200822","2546","15313","1158630"
"61","3235329","2546","15479","1168326"
"62","3269567","2546","15633","1183662"
"63","3303388","2546","15763","1198775"
"64","3336257","2546","15909","1214489"
"65","3366062","2546","16060","1225867"
"66","3392889","2546","16214","1233688"
"67","3421476","2546","16348","1242161"
"68","3449669","2546","16507","1252725"
"69","3481200","2546","16655","1267302"
"70","3508663","2546","16786","1274721"
"71","3537958","2546","16910","1287763"
"72","3565966","2546","17070","1295255"
"73","3594104","2546","17198","1307641"
"74","3621251","2546","17326","1322112"
"75","3647210","2546","17440","1332583"
"76","3674473","2546","17559","1338417"
"77","3700205","2547","17702","1347411"
"78","3720648","2547","17822","1352212"
"79","3742692","2547","17949","1360021"
"80","3764897","2547","18060","1373177"
"81","3787688","2547","18179","1378011"
"82","3811458","2547","18292","1386724"
"83","3833984","2547","18411","1394103"
"84","3854355","2547","18514","1399814"
"85","3870237","2547","18623","1403494"
"86","3886934","2547","18738","1407252"
"87","3902147","2547","18855","1411670"
"88","3916299","2547","18951","1415355"
"89","3930238","2547","19035","1419170"
"90","3942926","2547","19139","1423162"
"91","3953795","2547","19234","1425970"
"92","3964611","2547","19309","1429363"
"93","3975234","2547","19407","1432158"
"94","3984887","2547","19524","1435123"
"95","3994039","2547","19623","1437972"
"96","4003801","2547","19688","1440474"
"97","4012269","2547","19778","1442610"
"98","4020859","2547","19859","1445360"
"99","4030279","2547","19939","1449491"
"100","4039542","2547","20006","1452245"
