"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","23","0","0","0"
"2","119","0","0","48"
"3","417","0","0","144"
"4","1150","139","139","246"
"5","2903","324","324","464"
"6","6601","534","534","824"
"7","13377","799","799","1249"
"8","25675","1027","1145","2038"
"9","46269","1278","1540","3063"
"10","80495","1531","1963","4724"
"11","119160","1753","2392","7357"
"12","161396","1974","2907","10632"
"13","212737","2225","3468","24139"
"14","278820","2342","3914","39589"
"15","350145","2406","4330","54520"
"16","422228","2436","4773","64857"
"17","492106","2450","5209","79246"
"18","568952","2466","5584","95849"
"19","655667","2472","5943","130390"
"20","744899","2484","6304","173749"
"21","834736","2492","6667","226341"
"22","917996","2498","6994","262775"
"23","1011531","2511","7329","315360"
"24","1102558","2516","7629","346121"
"25","1190665","2517","7943","371644"
"26","1288231","2520","8216","424586"
"27","1374284","2525","8521","465911"
"28","1452902","2527","8781","500474"
"29","1525712","2529","9064","518063"
"30","1594877","2533","9342","532501"
"31","1666069","2535","9594","547142"
"32","1737996","2537","9839","565334"
"33","1810813","2538","10095","582601"
"34","1888131","2538","10347","600516"
"35","1973379","2538","10580","653793"
"36","2057850","2539","10804","682566"
"37","2161756","2539","11052","747097"
"38","2252243","2539","11270","789956"
"39","2363839","2539","11476","1342357"
"40","2474888","2539","11683","1515490"
"41","2574184","2541","11920","1697055"
"42","2675219","2542","12116","1997643"
"43","2773796","2543","12339","2553054"
"44","2860852","2543","12540","3640175"
"45","2944843","2543","12744","4197104"
"46","3013687","2544","12939","4361635"
"47","3075549","2544","13137","4440148"
"48","3132058","2544","13336","4485231"
"49","3193978","2544","13527","4563627"
"50","3242776","2544","13718","4591886"
"51","3292364","2544","13907","4611739"
"52","3343962","2544","14097","4629737"
"53","3395904","2544","14289","4655488"
"54","3446094","2544","14466","4683111"
"55","3496242","2544","14636","4727003"
"56","3544703","2544","14812","4770587"
"57","3591887","2544","14979","4816540"
"58","3633896","2544","15131","4856097"
"59","3672473","2544","15293","4883280"
"60","3709691","2544","15477","4925407"
"61","3748322","2544","15633","4942728"
"62","3786986","2544","15779","4968309"
"63","3829254","2545","15937","4986807"
"64","3869915","2545","16089","4999536"
"65","3912990","2545","16233","5018636"
"66","3953923","2545","16371","5029294"
"67","3996738","2545","16531","5045569"
"68","4035290","2545","16679","5054035"
"69","4068736","2545","16816","5061385"
"70","4099292","2545","16948","5069380"
"71","4130161","2545","17087","5075286"
"72","4156198","2545","17227","5082989"
"73","4179106","2545","17343","5088903"
"74","4200679","2545","17468","5094302"
"75","4222541","2545","17610","5100762"
"76","4243605","2545","17754","5107219"
"77","4264015","2545","17861","5112075"
"78","4285360","2545","17977","5118089"
"79","4307198","2545","18100","5124186"
"80","4327335","2545","18227","5130239"
"81","4344651","2545","18324","5137474"
"82","4361480","2545","18437","5141743"
"83","4375738","2545","18544","5145472"
"84","4390129","2545","18650","5148692"
"85","4404135","2545","18738","5151964"
"86","4418404","2545","18841","5155328"
"87","4430932","2545","18947","5159385"
"88","4444150","2545","19042","5162643"
"89","4456624","2545","19127","5165776"
"90","4469419","2545","19204","5169472"
"91","4480456","2545","19291","5173750"
"92","4490038","2545","19385","5176177"
"93","4498731","2545","19480","5178648"
"94","4507557","2545","19554","5180336"
"95","4516444","2545","19637","5182891"
"96","4526346","2545","19716","5185282"
"97","4537107","2545","19799","5189194"
"98","4548254","2545","19863","5195023"
"99","4557670","2545","19939","5200470"
"100","4566009","2545","20017","5204172"
