"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","24","0","0","0"
"2","120","0","0","48"
"3","419","0","0","144"
"4","1159","139","139","246"
"5","2915","324","324","464"
"6","6622","535","535","831"
"7","13401","800","800","1262"
"8","25698","1028","1148","2056"
"9","46169","1277","1539","3034"
"10","80582","1532","1964","4762"
"11","120407","1756","2392","7307"
"12","163405","1974","2900","10442"
"13","215174","2225","3460","20489"
"14","274882","2343","3913","29945"
"15","337143","2407","4320","36079"
"16","402061","2433","4757","45068"
"17","470029","2457","5211","55852"
"18","540355","2470","5604","65012"
"19","622899","2478","5955","87072"
"20","703079","2489","6294","112543"
"21","790863","2493","6667","138125"
"22","877559","2497","6995","223661"
"23","971151","2504","7335","287452"
"24","1062205","2512","7642","382274"
"25","1162407","2513","7934","469406"
"26","1259133","2519","8224","536656"
"27","1357317","2522","8528","603391"
"28","1449248","2526","8794","715041"
"29","1546643","2526","9049","844363"
"30","1644512","2527","9331","1022860"
"31","1730875","2530","9611","1055129"
"32","1815715","2533","9853","1087003"
"33","1909217","2533","10079","1134767"
"34","1994788","2534","10354","1177816"
"35","2075608","2534","10592","1210401"
"36","2147610","2535","10819","1228263"
"37","2223808","2535","11052","1251257"
"38","2302834","2535","11275","1270434"
"39","2381636","2535","11484","1290835"
"40","2459824","2535","11716","1312058"
"41","2537708","2535","11944","1330645"
"42","2611057","2535","12164","1353755"
"43","2683872","2537","12352","1370007"
"44","2757205","2538","12565","1387099"
"45","2825688","2538","12777","1404250"
"46","2896183","2539","12963","1445038"
"47","2971746","2539","13151","1474274"
"48","3047568","2539","13354","1496779"
"49","3119092","2540","13541","1522127"
"50","3186405","2540","13700","1549517"
"51","3253422","2541","13866","1580569"
"52","3320564","2541","14087","1606496"
"53","3386298","2541","14259","1623593"
"54","3449341","2542","14420","1635293"
"55","3508890","2542","14564","1655400"
"56","3563970","2542","14758","1671627"
"57","3616603","2542","14917","1690444"
"58","3666520","2542","15069","1704913"
"59","3718225","2542","15209","1725201"
"60","3766914","2542","15392","1738657"
"61","3816768","2542","15542","1762022"
"62","3860362","2542","15687","1774446"
"63","3903518","2543","15833","1795400"
"64","3946275","2543","16000","1813184"
"65","3984325","2543","16132","1826491"
"66","4021520","2543","16272","1838787"
"67","4056839","2543","16404","1850275"
"68","4089385","2543","16586","1859623"
"69","4124990","2543","16712","1876419"
"70","4156897","2543","16846","1892858"
"71","4189591","2543","16986","1915504"
"72","4225779","2543","17129","1940024"
"73","4259838","2543","17223","1968196"
"74","4292274","2543","17348","1992584"
"75","4323768","2543","17488","2009269"
"76","4352000","2543","17633","2030730"
"77","4380755","2543","17736","2043609"
"78","4412091","2543","17853","2054839"
"79","4440784","2543","17972","2066409"
"80","4466791","2543","18095","2076346"
"81","4491868","2543","18196","2086250"
"82","4510990","2543","18303","2092110"
"83","4529465","2543","18423","2098167"
"84","4548537","2543","18532","2102855"
"85","4566899","2543","18616","2107781"
"86","4583434","2543","18725","2113090"
"87","4598174","2543","18835","2117143"
"88","4612278","2543","18942","2120030"
"89","4627379","2543","19028","2124294"
"90","4642261","2543","19130","2126276"
"91","4657584","2543","19230","2128531"
"92","4671485","2543","19333","2131550"
"93","4685488","2543","19406","2134272"
"94","4699784","2543","19497","2137272"
"95","4713616","2543","19583","2140214"
"96","4729012","2543","19680","2143744"
"97","4745028","2543","19760","2146796"
"98","4760237","2543","19835","2149801"
"99","4775829","2543","19912","2153580"
"100","4787837","2543","19996","2156664"
