"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","1","0","0","0","0"
"2","9","0","0","3","0"
"3","35","0","0","11","0"
"4","106","7","7","25","0"
"5","298","18","18","49","0"
"6","703","31","31","78","0"
"7","1323","46","46","117","0"
"8","2222","55","58","166","0"
"9","3583","67","77","224","0"
"10","5927","80","94","299","0"
"11","8660","88","108","376","0"
"12","10696","101","126","455","0"
"13","12577","113","145","538","0"
"14","13685","121","160","626","0"
"15","14469","122","165","720","0"
"16","15274","123","179","818","0"
"17","15897","125","193","921","0"
"18","16328","126","201","1027","0"
"19","16681","128","206","1133","0"
"20","16957","128","212","1241","0"
"21","17293","130","218","1350","0"
"22","17493","133","224","1461","0"
"23","17622","134","228","1572","0"
"24","17741","135","232","1683","0"
"25","17805","136","233","1794","0"
"26","17866","136","236","1905","0"
"27","17906","136","237","2016","0"
"28","17944","136","240","2127","0"
"29","17975","137","241","2238","0"
"30","18006","137","243","2349","0"
"31","18038","137","243","2460","0"
"32","18067","137","243","2571","0"
"33","18096","139","245","2682","0"
"34","18129","139","245","2794","0"
"35","18161","139","245","2906","0"
"36","18194","141","249","3018","0"
"37","18225","141","250","3130","0"
"38","18254","142","251","3242","0"
"39","18289","142","252","3354","0"
"40","18326","142","254","3467","0"
"41","18351","142","254","3580","0"
"42","18377","142","255","3693","0"
"43","18403","142","256","3806","0"
"44","18429","143","258","3920","0"
"45","18451","143","259","4034","0"
"46","18474","143","261","4148","0"
"47","18497","143","262","4262","0"
"48","18518","143","262","4376","0"
"49","18540","143","262","4490","0"
"50","18563","143","263","4604","0"
"51","18585","145","265","4718","0"
"52","18611","145","265","4832","0"
"53","18635","145","266","4946","0"
"54","18659","146","268","5060","0"
"55","18698","146","268","5177","0"
"56","18741","146","268","5294","0"
"57","18784","149","272","5411","0"
"58","18793","149","273","5528","0"
"59","18801","149","273","5645","0"
"60","18810","149","273","5762","0"
"61","18818","149","273","5879","0"
"62","18828","149","274","5996","0"
"63","18832","149","276","6113","0"
"64","18836","149","276","6230","0"
"65","18841","151","278","6347","0"
"66","18844","151","278","6464","0"
"67","18848","151","279","6581","0"
"68","18851","151","279","6698","0"
"69","18855","151","279","6815","0"
"70","18858","151","279","6932","0"
"71","18862","151","282","7049","0"
"72","18865","151","282","7166","0"
"73","18868","151","282","7283","0"
"74","18871","151","282","7400","0"
"75","18875","151","283","7517","0"
"76","18878","151","283","7634","0"
"77","18881","151","283","7751","0"
"78","18886","151","283","7868","0"
"79","18889","151","283","7985","0"
"80","18892","152","284","8102","0"
"81","18896","153","285","8219","0"
"82","18899","153","285","8336","0"
"83","18902","153","285","8453","0"
"84","18905","153","285","8570","0"
"85","18908","153","285","8687","0"
"86","18911","154","286","8804","0"
"87","18913","154","286","8921","0"
"88","18914","154","287","9038","0"
"89","18916","155","289","9155","0"
"90","18918","155","289","9273","0"
"91","18921","155","289","9391","0"
"92","18923","155","290","9509","0"
"93","18925","155","290","9627","0"
"94","18926","155","290","9745","0"
"95","18928","155","291","9863","0"
"96","18928","155","291","9981","0"
"97","18929","155","291","10099","0"
"98","18930","155","291","10217","0"
"99","18931","155","292","10335","0"
"100","18931","155","292","10453","0"
