"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","2","0","0","0","0"
"2","10","0","0","3","0"
"3","35","0","0","11","0"
"4","107","7","7","25","0"
"5","300","18","18","49","0"
"6","707","31","31","78","0"
"7","1325","46","46","119","0"
"8","2227","55","58","170","0"
"9","3587","66","76","231","0"
"10","5953","78","92","309","0"
"11","8666","86","107","389","0"
"12","10717","100","126","471","0"
"13","12691","113","146","555","0"
"14","13839","120","159","644","0"
"15","14706","121","166","738","0"
"16","15518","123","182","836","0"
"17","16083","125","194","936","0"
"18","16496","127","203","1039","0"
"19","16854","129","208","1142","0"
"20","17113","131","216","1246","0"
"21","17331","133","223","1351","0"
"22","17420","133","227","1458","0"
"23","17500","134","230","1566","0"
"24","17574","135","233","1674","0"
"25","17614","136","235","1782","0"
"26","17653","136","236","1892","0"
"27","17693","137","238","2002","0"
"28","17721","137","241","2112","0"
"29","17741","138","242","2222","0"
"30","17763","138","244","2332","0"
"31","17781","138","244","2442","0"
"32","17800","139","246","2552","0"
"33","17818","141","249","2662","0"
"34","17840","141","249","2773","0"
"35","17861","141","249","2884","0"
"36","17883","142","251","2995","0"
"37","17903","142","252","3106","0"
"38","17922","143","253","3217","0"
"39","17945","143","254","3328","0"
"40","17973","143","256","3440","0"
"41","17987","143","256","3552","0"
"42","18003","143","257","3664","0"
"43","18017","143","258","3776","0"
"44","18032","144","260","3889","0"
"45","18044","144","261","4002","0"
"46","18056","144","263","4115","0"
"47","18068","144","264","4228","0"
"48","18079","144","264","4341","0"
"49","18090","144","264","4454","0"
"50","18101","144","265","4567","0"
"51","18112","146","267","4680","0"
"52","18125","147","268","4793","0"
"53","18134","147","269","4906","0"
"54","18143","148","271","5019","0"
"55","18156","148","271","5134","0"
"56","18168","148","271","5249","0"
"57","18182","149","273","5364","0"
"58","18191","149","274","5479","0"
"59","18201","149","274","5594","0"
"60","18211","149","275","5709","0"
"61","18221","149","275","5824","0"
"62","18231","149","276","5939","0"
"63","18236","149","277","6055","0"
"64","18244","149","277","6171","0"
"65","18250","150","278","6287","0"
"66","18255","150","278","6403","0"
"67","18261","150","279","6519","0"
"68","18266","150","279","6635","0"
"69","18272","151","280","6751","0"
"70","18277","151","280","6867","0"
"71","18283","151","282","6983","0"
"72","18288","151","282","7099","0"
"73","18293","151","282","7215","0"
"74","18299","151","282","7331","0"
"75","18304","151","283","7447","0"
"76","18310","151","284","7563","0"
"77","18315","151","284","7679","0"
"78","18320","151","284","7795","0"
"79","18326","151","284","7911","0"
"80","18331","152","285","8027","0"
"81","18336","152","285","8143","0"
"82","18341","152","285","8259","0"
"83","18347","152","285","8375","0"
"84","18352","152","285","8491","0"
"85","18357","152","285","8607","0"
"86","18362","153","286","8723","0"
"87","18366","153","286","8839","0"
"88","18369","153","287","8955","0"
"89","18373","154","288","9071","0"
"90","18378","154","288","9188","0"
"91","18382","154","288","9305","0"
"92","18387","154","289","9422","0"
"93","18390","154","289","9539","0"
"94","18394","154","289","9656","0"
"95","18397","154","290","9773","0"
"96","18400","154","290","9890","0"
"97","18403","154","290","10007","0"
"98","18406","154","290","10124","0"
"99","18409","154","291","10241","0"
"100","18412","154","291","10358","0"
