"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","226","0","0","0","0"
"2","351","0","0","3","0"
"3","561","0","0","11","0"
"4","979","7","7","25","0"
"5","1659","18","18","49","0"
"6","2507","31","31","78","0"
"7","3659","46","46","117","0"
"8","5099","55","58","166","0"
"9","6806","67","77","224","0"
"10","9414","80","94","299","0"
"11","12243","88","108","376","0"
"12","14355","101","126","455","0"
"13","16408","113","145","538","0"
"14","17623","121","160","626","0"
"15","18489","122","165","720","0"
"16","19400","123","179","818","0"
"17","20092","125","193","921","0"
"18","20540","126","201","1027","0"
"19","20913","128","206","1133","0"
"20","21192","128","212","1241","0"
"21","21523","130","218","1350","0"
"22","21739","133","224","1461","0"
"23","21875","134","228","1572","0"
"24","22004","135","232","1683","0"
"25","22071","136","233","1794","0"
"26","22135","136","236","1905","0"
"27","22175","136","237","2016","0"
"28","22215","136","240","2127","0"
"29","22247","137","241","2238","0"
"30","22280","137","243","2349","0"
"31","22312","137","243","2460","0"
"32","22346","137","243","2571","0"
"33","22381","139","245","2682","0"
"34","22415","139","245","2794","0"
"35","22450","139","245","2906","0"
"36","22486","141","249","3018","0"
"37","22518","141","250","3130","0"
"38","22550","142","251","3242","0"
"39","22585","142","252","3354","0"
"40","22623","142","254","3467","0"
"41","22655","142","254","3580","0"
"42","22683","142","255","3693","0"
"43","22710","142","256","3806","0"
"44","22738","143","258","3920","0"
"45","22761","143","259","4034","0"
"46","22786","143","261","4148","0"
"47","22812","143","262","4262","0"
"48","22835","143","262","4376","0"
"49","22859","143","262","4490","0"
"50","22883","143","263","4604","0"
"51","22907","145","265","4718","0"
"52","22933","145","265","4832","0"
"53","22958","145","266","4946","0"
"54","22986","146","268","5060","0"
"55","23029","146","268","5177","0"
"56","23073","146","268","5294","0"
"57","23121","149","272","5411","0"
"58","23131","149","273","5528","0"
"59","23140","149","273","5645","0"
"60","23150","149","273","5762","0"
"61","23160","149","273","5879","0"
"62","23170","149","274","5996","0"
"63","23176","149","276","6113","0"
"64","23180","149","276","6230","0"
"65","23186","151","278","6347","0"
"66","23190","151","278","6464","0"
"67","23195","151","279","6581","0"
"68","23199","151","279","6698","0"
"69","23203","151","279","6815","0"
"70","23207","151","279","6932","0"
"71","23212","151","282","7049","0"
"72","23215","151","282","7166","0"
"73","23219","151","282","7283","0"
"74","23223","151","282","7400","0"
"75","23227","151","283","7517","0"
"76","23230","151","283","7634","0"
"77","23234","151","283","7751","0"
"78","23238","151","283","7868","0"
"79","23241","151","283","7985","0"
"80","23246","152","284","8102","0"
"81","23250","153","285","8219","0"
"82","23253","153","285","8336","0"
"83","23257","153","285","8453","0"
"84","23260","153","285","8570","0"
"85","23264","153","285","8687","0"
"86","23268","154","286","8804","0"
"87","23270","154","286","8921","0"
"88","23272","154","287","9038","0"
"89","23274","155","289","9155","0"
"90","23277","155","289","9273","0"
"91","23280","155","289","9391","0"
"92","23283","155","290","9509","0"
"93","23285","155","290","9627","0"
"94","23287","155","290","9745","0"
"95","23289","155","291","9863","0"
"96","23290","155","291","9981","0"
"97","23291","155","291","10099","0"
"98","23292","155","291","10217","0"
"99","23293","155","292","10335","0"
"100","23294","155","292","10453","0"
