"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","2","0","0","0","0"
"2","11","0","0","3","0"
"3","42","0","0","11","0"
"4","117","7","7","25","0"
"5","313","18","18","49","0"
"6","717","31","31","78","0"
"7","1335","46","46","117","0"
"8","2242","55","58","165","0"
"9","3601","67","77","222","0"
"10","5948","80","94","295","0"
"11","8685","88","109","370","0"
"12","10727","102","127","447","0"
"13","12726","114","146","526","0"
"14","13886","122","161","610","0"
"15","14742","123","168","700","0"
"16","15508","124","182","794","0"
"17","16072","126","195","890","0"
"18","16485","127","203","989","0"
"19","16838","128","208","1088","0"
"20","17070","129","214","1188","0"
"21","17295","131","220","1290","0"
"22","17391","133","225","1394","0"
"23","17481","134","229","1498","0"
"24","17558","135","233","1602","0"
"25","17598","136","235","1706","0"
"26","17637","136","236","1812","0"
"27","17676","137","238","1918","0"
"28","17704","137","241","2024","0"
"29","17724","138","242","2130","0"
"30","17748","138","244","2236","0"
"31","17766","138","244","2342","0"
"32","17785","139","245","2448","0"
"33","17805","141","248","2554","0"
"34","17826","141","248","2661","0"
"35","17849","141","248","2768","0"
"36","17871","142","251","2875","0"
"37","17891","142","252","2982","0"
"38","17910","143","253","3089","0"
"39","17934","143","254","3196","0"
"40","17958","143","256","3304","0"
"41","17972","143","256","3412","0"
"42","17987","143","257","3520","0"
"43","18002","143","258","3628","0"
"44","18018","144","260","3737","0"
"45","18033","144","261","3846","0"
"46","18046","144","263","3955","0"
"47","18058","144","264","4064","0"
"48","18068","144","264","4173","0"
"49","18080","144","264","4282","0"
"50","18091","144","265","4391","0"
"51","18102","146","267","4500","0"
"52","18115","147","268","4609","0"
"53","18124","147","269","4718","0"
"54","18134","148","271","4827","0"
"55","18147","148","271","4938","0"
"56","18160","148","271","5049","0"
"57","18173","149","273","5160","0"
"58","18183","149","274","5271","0"
"59","18193","149","274","5382","0"
"60","18203","149","275","5493","0"
"61","18212","149","275","5604","0"
"62","18223","149","276","5715","0"
"63","18229","149","277","5827","0"
"64","18234","149","277","5939","0"
"65","18240","150","278","6051","0"
"66","18245","150","278","6163","0"
"67","18251","150","279","6275","0"
"68","18256","150","279","6387","0"
"69","18261","150","279","6499","0"
"70","18266","150","279","6611","0"
"71","18272","150","281","6723","0"
"72","18277","150","281","6835","0"
"73","18282","150","281","6947","0"
"74","18287","150","281","7059","0"
"75","18293","150","282","7171","0"
"76","18298","150","282","7283","0"
"77","18303","150","282","7395","0"
"78","18308","150","282","7507","0"
"79","18313","150","282","7619","0"
"80","18320","151","283","7731","0"
"81","18326","152","284","7843","0"
"82","18331","152","284","7955","0"
"83","18336","152","284","8067","0"
"84","18341","152","284","8179","0"
"85","18346","152","284","8291","0"
"86","18352","153","285","8403","0"
"87","18355","153","285","8515","0"
"88","18358","153","286","8627","0"
"89","18362","154","288","8739","0"
"90","18366","154","288","8852","0"
"91","18370","154","288","8965","0"
"92","18375","154","289","9078","0"
"93","18378","154","289","9191","0"
"94","18381","154","289","9304","0"
"95","18385","154","290","9417","0"
"96","18388","154","290","9530","0"
"97","18390","154","290","9643","0"
"98","18393","154","290","9756","0"
"99","18396","154","291","9869","0"
"100","18399","154","291","9982","0"
