"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","2","0","0","0","0"
"2","10","0","0","3","0"
"3","37","0","0","11","0"
"4","112","7","7","25","0"
"5","313","18","18","49","0"
"6","725","31","31","78","0"
"7","1347","46","46","119","0"
"8","2250","55","58","171","0"
"9","3612","66","76","233","0"
"10","5968","78","92","313","0"
"11","8674","86","106","395","0"
"12","10647","99","125","479","0"
"13","12525","112","145","567","0"
"14","13631","119","158","660","0"
"15","14449","120","163","758","0"
"16","15307","122","179","860","0"
"17","15913","124","192","967","0"
"18","16345","126","201","1077","0"
"19","16709","129","206","1187","0"
"20","17025","130","214","1299","0"
"21","17348","132","221","1411","0"
"22","17541","133","226","1525","0"
"23","17665","134","229","1640","0"
"24","17780","135","232","1755","0"
"25","17842","136","233","1870","0"
"26","17906","136","236","1985","0"
"27","17947","136","237","2100","0"
"28","17987","136","240","2215","0"
"29","18018","137","241","2330","0"
"30","18050","137","243","2445","0"
"31","18079","137","243","2560","0"
"32","18109","137","244","2675","0"
"33","18138","139","246","2790","0"
"34","18170","139","246","2906","0"
"35","18203","139","246","3022","0"
"36","18236","141","249","3138","0"
"37","18269","141","250","3254","0"
"38","18299","142","251","3370","0"
"39","18333","142","252","3486","0"
"40","18368","142","254","3603","0"
"41","18394","142","254","3720","0"
"42","18420","142","255","3837","0"
"43","18446","142","256","3954","0"
"44","18472","143","258","4072","0"
"45","18495","143","259","4190","0"
"46","18518","143","261","4308","0"
"47","18543","143","262","4426","0"
"48","18566","143","262","4544","0"
"49","18588","143","262","4662","0"
"50","18610","143","263","4780","0"
"51","18632","145","265","4898","0"
"52","18656","145","265","5016","0"
"53","18679","145","266","5134","0"
"54","18704","146","268","5252","0"
"55","18745","146","268","5373","0"
"56","18787","146","268","5494","0"
"57","18831","149","272","5615","0"
"58","18842","149","273","5736","0"
"59","18852","149","273","5857","0"
"60","18860","149","273","5978","0"
"61","18869","149","273","6099","0"
"62","18878","149","274","6220","0"
"63","18883","149","276","6341","0"
"64","18887","149","276","6462","0"
"65","18892","151","278","6583","0"
"66","18896","151","278","6704","0"
"67","18899","151","279","6825","0"
"68","18903","151","279","6946","0"
"69","18907","152","280","7067","0"
"70","18910","152","280","7188","0"
"71","18914","152","283","7309","0"
"72","18918","152","283","7430","0"
"73","18921","152","283","7551","0"
"74","18924","152","283","7672","0"
"75","18928","152","284","7793","0"
"76","18931","152","285","7914","0"
"77","18934","152","285","8035","0"
"78","18937","152","285","8156","0"
"79","18940","152","285","8277","0"
"80","18944","153","286","8398","0"
"81","18947","153","286","8519","0"
"82","18950","153","286","8640","0"
"83","18953","153","286","8761","0"
"84","18956","153","286","8882","0"
"85","18959","153","286","9003","0"
"86","18963","154","287","9124","0"
"87","18964","154","287","9245","0"
"88","18965","154","288","9366","0"
"89","18966","155","289","9487","0"
"90","18969","155","289","9609","0"
"91","18972","155","289","9731","0"
"92","18974","155","290","9853","0"
"93","18975","155","290","9975","0"
"94","18977","155","290","10097","0"
"95","18978","155","291","10219","0"
"96","18979","155","291","10341","0"
"97","18980","155","291","10463","0"
"98","18981","155","291","10585","0"
"99","18982","155","292","10707","0"
"100","18982","155","292","10829","0"
