"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","4","0","0","0","0"
"2","21","0","0","3","0"
"3","55","0","0","11","0"
"4","147","7","7","25","0"
"5","373","18","18","49","0"
"6","823","31","31","78","0"
"7","1449","46","46","117","0"
"8","2363","55","58","165","0"
"9","3749","67","77","222","0"
"10","6091","80","94","295","0"
"11","8822","88","109","370","0"
"12","10856","102","127","447","0"
"13","12826","114","146","526","0"
"14","13993","122","161","610","0"
"15","14939","123","168","699","0"
"16","15795","124","182","792","0"
"17","16365","126","194","887","0"
"18","16784","128","205","985","0"
"19","17118","129","210","1083","0"
"20","17357","131","216","1182","0"
"21","17585","133","223","1282","0"
"22","17677","133","227","1384","0"
"23","17759","134","230","1487","0"
"24","17833","135","233","1590","0"
"25","17873","136","235","1693","0"
"26","17912","136","236","1798","0"
"27","17953","137","238","1903","0"
"28","17983","137","241","2008","0"
"29","18004","138","242","2113","0"
"30","18027","138","244","2218","0"
"31","18045","138","244","2323","0"
"32","18065","139","246","2428","0"
"33","18084","141","249","2533","0"
"34","18106","141","249","2639","0"
"35","18128","141","249","2745","0"
"36","18150","142","251","2851","0"
"37","18170","142","252","2957","0"
"38","18190","143","253","3063","0"
"39","18215","143","254","3169","0"
"40","18239","143","256","3276","0"
"41","18256","143","256","3383","0"
"42","18271","143","257","3490","0"
"43","18286","143","258","3597","0"
"44","18302","144","260","3705","0"
"45","18314","144","261","3813","0"
"46","18326","144","263","3921","0"
"47","18338","144","264","4029","0"
"48","18349","144","264","4137","0"
"49","18360","144","264","4245","0"
"50","18372","144","265","4353","0"
"51","18383","146","267","4461","0"
"52","18397","147","268","4569","0"
"53","18406","147","269","4677","0"
"54","18416","148","271","4785","0"
"55","18430","148","271","4895","0"
"56","18442","148","271","5005","0"
"57","18455","149","273","5115","0"
"58","18466","149","274","5225","0"
"59","18475","149","274","5335","0"
"60","18486","149","275","5445","0"
"61","18495","149","275","5555","0"
"62","18505","149","276","5665","0"
"63","18511","149","277","5776","0"
"64","18517","149","277","5887","0"
"65","18523","150","278","5998","0"
"66","18528","150","278","6109","0"
"67","18534","150","279","6220","0"
"68","18539","150","279","6331","0"
"69","18550","151","280","6442","0"
"70","18555","151","280","6553","0"
"71","18563","151","282","6664","0"
"72","18569","151","282","6775","0"
"73","18574","151","282","6886","0"
"74","18579","151","282","6997","0"
"75","18585","151","283","7108","0"
"76","18590","151","284","7219","0"
"77","18595","151","284","7330","0"
"78","18600","151","284","7441","0"
"79","18605","151","284","7552","0"
"80","18610","152","285","7663","0"
"81","18616","152","285","7774","0"
"82","18621","152","285","7885","0"
"83","18626","152","285","7996","0"
"84","18631","152","285","8107","0"
"85","18636","152","285","8218","0"
"86","18642","153","286","8329","0"
"87","18645","153","286","8440","0"
"88","18649","153","287","8551","0"
"89","18653","154","288","8662","0"
"90","18657","154","288","8774","0"
"91","18661","154","288","8886","0"
"92","18666","154","289","8998","0"
"93","18669","154","289","9110","0"
"94","18673","154","289","9222","0"
"95","18676","154","290","9334","0"
"96","18679","154","290","9446","0"
"97","18682","154","290","9558","0"
"98","18685","154","290","9670","0"
"99","18688","154","291","9782","0"
"100","18690","154","291","9894","0"
