"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","1","0","0","0","0"
"2","9","0","0","3","0"
"3","36","0","0","11","0"
"4","122","7","7","25","0"
"5","321","18","18","49","0"
"6","741","31","31","78","0"
"7","1372","46","46","117","0"
"8","2270","55","58","166","0"
"9","3635","67","77","224","0"
"10","5973","80","94","299","0"
"11","8709","88","108","376","0"
"12","10715","101","126","455","0"
"13","12599","113","145","538","0"
"14","13702","121","160","626","0"
"15","14568","122","165","719","0"
"16","15452","123","179","816","0"
"17","16051","125","192","918","0"
"18","16480","127","203","1023","0"
"19","16816","129","208","1128","0"
"20","17092","130","214","1235","0"
"21","17415","132","221","1342","0"
"22","17608","133","226","1451","0"
"23","17739","134","229","1561","0"
"24","17865","135","232","1671","0"
"25","17929","136","233","1781","0"
"26","17990","136","236","1891","0"
"27","18030","136","237","2001","0"
"28","18068","136","240","2111","0"
"29","18099","137","241","2221","0"
"30","18131","137","243","2331","0"
"31","18160","137","243","2441","0"
"32","18190","137","244","2551","0"
"33","18221","139","246","2661","0"
"34","18253","139","246","2772","0"
"35","18286","139","246","2883","0"
"36","18319","141","249","2994","0"
"37","18349","141","250","3105","0"
"38","18379","142","251","3216","0"
"39","18414","142","252","3327","0"
"40","18449","142","254","3439","0"
"41","18474","142","254","3551","0"
"42","18502","142","255","3663","0"
"43","18527","142","256","3775","0"
"44","18553","143","258","3888","0"
"45","18576","143","259","4001","0"
"46","18599","143","261","4114","0"
"47","18622","143","262","4227","0"
"48","18643","143","262","4340","0"
"49","18665","143","262","4453","0"
"50","18688","143","263","4566","0"
"51","18712","145","265","4679","0"
"52","18735","145","265","4792","0"
"53","18759","145","266","4905","0"
"54","18783","146","268","5018","0"
"55","18829","146","268","5134","0"
"56","18871","146","268","5250","0"
"57","18914","149","272","5366","0"
"58","18923","149","273","5482","0"
"59","18932","149","273","5598","0"
"60","18941","149","273","5714","0"
"61","18950","149","273","5830","0"
"62","18959","149","274","5946","0"
"63","18963","149","276","6062","0"
"64","18967","149","276","6178","0"
"65","18972","151","278","6294","0"
"66","18975","151","278","6410","0"
"67","18979","151","279","6526","0"
"68","18983","151","279","6642","0"
"69","18986","152","280","6758","0"
"70","18990","152","280","6874","0"
"71","18994","152","283","6990","0"
"72","18997","152","283","7106","0"
"73","19000","152","283","7222","0"
"74","19003","152","283","7338","0"
"75","19006","152","284","7454","0"
"76","19010","152","285","7570","0"
"77","19013","152","285","7686","0"
"78","19016","152","285","7802","0"
"79","19019","152","285","7918","0"
"80","19022","153","286","8034","0"
"81","19025","153","286","8150","0"
"82","19028","153","286","8266","0"
"83","19031","153","286","8382","0"
"84","19034","153","286","8498","0"
"85","19037","153","286","8614","0"
"86","19040","154","287","8730","0"
"87","19041","154","287","8846","0"
"88","19042","154","288","8962","0"
"89","19044","155","289","9078","0"
"90","19046","155","289","9195","0"
"91","19049","155","289","9312","0"
"92","19051","155","290","9429","0"
"93","19052","155","290","9546","0"
"94","19054","155","290","9663","0"
"95","19055","155","291","9780","0"
"96","19056","155","291","9897","0"
"97","19057","155","291","10014","0"
"98","19057","155","291","10131","0"
"99","19058","155","292","10248","0"
"100","19059","155","292","10365","0"
