"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","7","0","0","0"
"2","32","0","0","6"
"3","116","0","0","28"
"4","339","22","22","56"
"5","901","64","64","96"
"6","2205","105","105","185"
"7","4673","155","155","374"
"8","8776","202","219","525"
"9","16916","254","297","786"
"10","29937","308","379","1162"
"11","44068","359","458","1544"
"12","57617","405","533","1970"
"13","71685","463","643","2346"
"14","86910","492","723","2743"
"15","102823","500","789","3462"
"16","118294","514","863","3948"
"17","131342","523","944","4264"
"18","144896","532","1006","4609"
"19","156937","541","1052","4951"
"20","166835","551","1117","5343"
"21","175483","556","1171","5628"
"22","182989","561","1222","5895"
"23","190193","567","1262","6119"
"24","196418","571","1301","6297"
"25","203224","572","1345","6489"
"26","210259","577","1386","6686"
"27","216381","581","1421","6880"
"28","221494","586","1473","7070"
"29","226343","587","1510","7200"
"30","230311","589","1544","7341"
"31","234545","591","1580","7507"
"32","237998","593","1603","7631"
"33","241134","596","1638","7745"
"34","243729","597","1673","7848"
"35","246205","597","1700","7950"
"36","248488","598","1726","8024"
"37","250903","599","1758","8125"
"38","252977","600","1792","8219"
"39","255014","600","1805","8332"
"40","256958","601","1826","8415"
"41","258752","602","1846","8514"
"42","260174","604","1877","8578"
"43","261227","606","1898","8630"
"44","262127","606","1918","8675"
"45","262839","606","1943","8700"
"46","263521","606","1959","8726"
"47","264174","606","1974","8755"
"48","264815","606","1989","8783"
"49","265274","606","2000","8808"
"50","265640","607","2017","8826"
"51","265917","607","2026","8839"
"52","266172","607","2041","8849"
"53","266392","607","2046","8858"
"54","266597","607","2057","8866"
"55","266914","607","2069","8880"
"56","267215","607","2081","8893"
"57","267507","607","2085","8907"
"58","267794","607","2095","8922"
"59","267954","607","2104","8931"
"60","268112","607","2111","8941"
"61","268270","607","2114","8951"
"62","268424","607","2120","8959"
"63","268552","607","2128","8968"
"64","268658","607","2132","8973"
"65","268743","607","2137","8979"
"66","268811","607","2139","8984"
"67","268872","607","2143","8986"
"68","268931","607","2144","8988"
"69","268992","608","2150","8990"
"70","269047","608","2150","8994"
"71","269103","608","2153","8997"
"72","269152","609","2155","9000"
"73","269202","609","2159","9003"
"74","269252","609","2160","9006"
"75","269308","609","2161","9010"
"76","269362","609","2162","9014"
"77","269416","609","2169","9018"
"78","269467","609","2171","9019"
"79","269519","610","2175","9020"
"80","269563","610","2178","9021"
"81","269602","610","2181","9022"
"82","269641","610","2181","9022"
"83","269680","610","2181","9022"
"84","269720","610","2181","9022"
"85","269760","610","2186","9022"
"86","269794","610","2186","9022"
"87","269830","611","2188","9022"
"88","269864","611","2188","9022"
"89","269899","611","2192","9022"
"90","269941","611","2193","9023"
"91","269981","611","2194","9023"
"92","270020","611","2194","9023"
"93","270060","611","2197","9023"
"94","270089","611","2199","9023"
"95","270120","611","2201","9023"
"96","270153","611","2203","9023"
"97","270185","612","2207","9023"
"98","270215","612","2208","9023"
"99","270245","612","2210","9023"
"100","270276","612","2211","9024"
