"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","8","0","0","0"
"2","34","0","0","6"
"3","119","0","0","28"
"4","349","22","22","56"
"5","915","64","64","96"
"6","2216","105","105","185"
"7","4687","155","155","374"
"8","8807","202","219","525"
"9","16932","254","297","786"
"10","29952","308","379","1162"
"11","44077","360","459","1544"
"12","57118","407","536","1970"
"13","70708","464","642","2331"
"14","85110","493","724","2698"
"15","100572","503","794","3154"
"16","114409","515","865","3491"
"17","126496","521","938","3845"
"18","141060","529","996","4273"
"19","155886","540","1051","4694"
"20","167639","546","1108","5223"
"21","179488","553","1164","5612"
"22","190193","554","1209","5928"
"23","200522","561","1248","6192"
"24","209509","564","1293","6469"
"25","218259","568","1339","6652"
"26","228102","574","1389","6869"
"27","235760","578","1432","7072"
"28","241884","582","1465","7263"
"29","248280","584","1499","7450"
"30","255864","586","1544","7680"
"31","261501","589","1574","7896"
"32","266154","591","1599","8086"
"33","270137","592","1628","8240"
"34","273711","592","1671","8439"
"35","277238","594","1690","8629"
"36","281166","594","1716","8951"
"37","284577","594","1748","9146"
"38","287444","594","1783","9358"
"39","289603","596","1802","9609"
"40","291598","597","1827","9763"
"41","293680","597","1855","9888"
"42","295797","597","1878","10004"
"43","297671","598","1900","10132"
"44","299149","598","1921","10249"
"45","300432","598","1941","10339"
"46","301391","599","1957","10393"
"47","302365","599","1968","10454"
"48","303398","599","1985","10521"
"49","304226","599","1998","10580"
"50","304953","600","2016","10623"
"51","305527","600","2025","10662"
"52","305888","600","2039","10680"
"53","306209","600","2045","10692"
"54","306560","600","2059","10705"
"55","306964","600","2063","10731"
"56","307388","600","2074","10753"
"57","307739","600","2081","10776"
"58","308129","600","2090","10798"
"59","308404","600","2095","10820"
"60","308746","600","2104","10841"
"61","308996","600","2109","10861"
"62","309205","600","2117","10872"
"63","309401","600","2121","10883"
"64","309610","601","2132","10894"
"65","309760","601","2136","10906"
"66","309885","601","2144","10915"
"67","309985","601","2147","10923"
"68","310075","601","2155","10931"
"69","310154","601","2156","10939"
"70","310238","601","2164","10946"
"71","310304","601","2167","10953"
"72","310377","601","2173","10960"
"73","310448","601","2174","10968"
"74","310520","601","2178","10975"
"75","310601","601","2180","10982"
"76","310694","601","2186","10989"
"77","310779","602","2187","10996"
"78","310869","602","2190","11003"
"79","310946","602","2191","11010"
"80","311031","602","2194","11017"
"81","311107","602","2196","11024"
"82","311186","602","2199","11035"
"83","311253","602","2199","11046"
"84","311326","602","2201","11057"
"85","311394","602","2201","11068"
"86","311467","602","2203","11079"
"87","311534","602","2207","11090"
"88","311607","602","2211","11101"
"89","311655","602","2212","11108"
"90","311706","602","2213","11115"
"91","311762","602","2213","11122"
"92","311822","603","2216","11129"
"93","311877","603","2217","11136"
"94","311934","604","2220","11143"
"95","311986","604","2221","11150"
"96","312042","604","2223","11156"
"97","312088","604","2224","11162"
"98","312131","604","2225","11166"
"99","312175","604","2227","11171"
"100","312219","604","2229","11176"
