"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","317","0","0","0"
"2","730","0","0","6"
"3","1305","0","0","28"
"4","1975","22","22","56"
"5","3240","64","64","96"
"6","5699","105","105","185"
"7","8804","155","155","374"
"8","13550","202","219","525"
"9","22151","254","297","786"
"10","35252","306","377","1162"
"11","49775","357","456","1570"
"12","63713","403","531","2053"
"13","77566","463","638","2497"
"14","91900","493","722","2926"
"15","107416","502","790","3403"
"16","121450","513","861","3758"
"17","133826","518","936","4126"
"18","148076","528","997","4546"
"19","161461","541","1058","5124"
"20","172408","549","1120","5736"
"21","181902","555","1177","6043"
"22","190930","559","1222","6352"
"23","200916","563","1265","6657"
"24","208275","570","1306","6907"
"25","216211","571","1357","7209"
"26","224190","573","1401","7404"
"27","231357","577","1443","7604"
"28","238191","582","1486","7828"
"29","245093","586","1526","8030"
"30","250706","587","1558","8218"
"31","256434","589","1600","8436"
"32","260293","591","1626","8617"
"33","263533","591","1651","8774"
"34","266463","593","1679","8912"
"35","268887","593","1710","9026"
"36","270974","594","1744","9124"
"37","272655","594","1761","9235"
"38","274316","594","1782","9342"
"39","275770","595","1806","9441"
"40","277004","596","1827","9520"
"41","278183","597","1843","9605"
"42","279429","598","1863","9660"
"43","280477","598","1879","9721"
"44","281552","598","1898","9769"
"45","282530","599","1918","9810"
"46","283369","600","1930","9860"
"47","284151","601","1948","9900"
"48","284896","601","1971","9929"
"49","285333","601","1990","9949"
"50","285739","602","1996","9967"
"51","286144","602","2008","9984"
"52","286503","602","2019","9999"
"53","286948","602","2032","10015"
"54","287358","602","2042","10029"
"55","287692","602","2058","10039"
"56","287956","603","2068","10044"
"57","288241","603","2078","10050"
"58","288494","603","2085","10055"
"59","288669","603","2096","10059"
"60","288827","603","2104","10064"
"61","288954","603","2111","10069"
"62","289082","603","2115","10074"
"63","289207","603","2124","10079"
"64","289328","603","2129","10083"
"65","289443","603","2138","10084"
"66","289552","603","2143","10088"
"67","289650","604","2150","10091"
"68","289742","604","2154","10095"
"69","289841","604","2160","10098"
"70","289934","604","2162","10102"
"71","290029","604","2166","10105"
"72","290101","604","2170","10106"
"73","290166","604","2173","10108"
"74","290237","604","2176","10109"
"75","290310","604","2179","10110"
"76","290378","604","2184","10111"
"77","290451","605","2188","10112"
"78","290508","605","2192","10113"
"79","290560","605","2194","10114"
"80","290612","605","2195","10115"
"81","290665","605","2198","10116"
"82","290745","605","2201","10117"
"83","290826","605","2203","10118"
"84","290877","605","2205","10119"
"85","290927","605","2206","10121"
"86","290979","606","2210","10122"
"87","291020","606","2210","10123"
"88","291064","606","2211","10124"
"89","291106","606","2212","10125"
"90","291144","606","2213","10126"
"91","291188","606","2214","10127"
"92","291227","606","2215","10128"
"93","291265","606","2216","10129"
"94","291305","606","2217","10130"
"95","291343","606","2218","10131"
"96","291384","606","2221","10132"
"97","291421","606","2221","10133"
"98","291458","606","2222","10134"
"99","291496","607","2223","10135"
"100","291532","607","2223","10136"
