"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","7","0","0","0"
"2","33","0","0","6"
"3","116","0","0","28"
"4","340","22","22","56"
"5","906","64","64","96"
"6","2230","105","105","185"
"7","4698","155","155","374"
"8","8786","202","219","525"
"9","16925","254","297","786"
"10","29947","306","377","1162"
"11","44403","357","456","1570"
"12","58283","403","532","2053"
"13","71912","464","640","2497"
"14","85315","494","724","2928"
"15","100241","505","793","3409"
"16","113665","518","866","3769"
"17","125375","524","935","4157"
"18","139133","532","997","4624"
"19","152680","541","1050","5058"
"20","164841","548","1111","5702"
"21","176035","555","1170","6113"
"22","185914","559","1218","6437"
"23","195116","565","1263","6752"
"24","202413","571","1308","6991"
"25","209252","573","1354","7216"
"26","216652","575","1402","7440"
"27","222963","576","1442","7660"
"28","229719","583","1485","7880"
"29","236455","587","1518","8074"
"30","241604","587","1556","8220"
"31","246483","591","1598","8353"
"32","250038","594","1631","8547"
"33","252958","594","1653","8687"
"34","255731","595","1683","8831"
"35","258032","596","1719","8928"
"36","259732","599","1755","8996"
"37","261249","599","1769","9051"
"38","262652","600","1788","9103"
"39","264151","600","1815","9153"
"40","265538","600","1843","9202"
"41","266670","601","1863","9237"
"42","267604","601","1884","9268"
"43","268464","601","1900","9296"
"44","269258","601","1920","9327"
"45","269883","602","1937","9356"
"46","270514","603","1958","9384"
"47","271126","604","1971","9409"
"48","271791","604","1984","9427"
"49","272608","604","1994","9441"
"50","273439","605","2005","9459"
"51","274201","605","2019","9474"
"52","274744","605","2028","9490"
"53","275042","605","2039","9502"
"54","275291","605","2048","9513"
"55","275525","605","2054","9519"
"56","275745","605","2060","9529"
"57","275961","605","2068","9533"
"58","276174","605","2076","9538"
"59","276424","605","2083","9549"
"60","276620","605","2086","9566"
"61","276851","605","2094","9576"
"62","277025","605","2102","9593"
"63","277176","605","2106","9601"
"64","277320","605","2108","9606"
"65","277466","605","2113","9610"
"66","277610","605","2119","9615"
"67","277754","606","2123","9621"
"68","277894","606","2125","9628"
"69","278009","606","2128","9634"
"70","278119","606","2135","9641"
"71","278239","606","2135","9647"
"72","278360","606","2136","9652"
"73","278480","606","2138","9656"
"74","278601","606","2143","9662"
"75","278707","606","2145","9665"
"76","278813","606","2145","9669"
"77","278918","607","2150","9672"
"78","279008","607","2152","9675"
"79","279095","607","2152","9678"
"80","279178","607","2152","9682"
"81","279263","607","2156","9685"
"82","279352","607","2158","9691"
"83","279439","607","2158","9694"
"84","279526","607","2160","9698"
"85","279614","607","2165","9701"
"86","279695","607","2166","9704"
"87","279776","608","2168","9707"
"88","279858","608","2169","9711"
"89","279942","608","2172","9714"
"90","280020","608","2176","9718"
"91","280094","608","2177","9721"
"92","280169","608","2178","9725"
"93","280241","608","2180","9727"
"94","280307","609","2184","9728"
"95","280376","610","2187","9728"
"96","280466","610","2188","9729"
"97","280554","610","2189","9730"
"98","280642","610","2191","9731"
"99","280733","610","2193","9732"
"100","280802","610","2194","9732"
