"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","1","0","0","0"
"2","5","0","0","0"
"3","20","0","0","0"
"4","57","5","5","0"
"5","135","11","11","0"
"6","313","20","20","0"
"7","641","36","36","0"
"8","1112","43","44","0"
"9","1794","58","62","0"
"10","2921","66","71","0"
"11","4191","74","84","0"
"12","5593","87","104","0"
"13","6609","98","124","0"
"14","7470","103","134","0"
"15","8261","108","142","0"
"16","8852","113","160","0"
"17","9172","115","172","0"
"18","9383","117","183","0"
"19","9569","123","193","0"
"20","9767","130","206","0"
"21","9908","131","211","0"
"22","10012","135","223","0"
"23","10090","136","225","0"
"24","10142","136","227","0"
"25","10184","139","239","0"
"26","10208","140","244","0"
"27","10229","144","254","0"
"28","10246","145","257","0"
"29","10261","146","258","0"
"30","10281","146","261","0"
"31","10298","146","265","0"
"32","10310","146","266","0"
"33","10319","146","268","0"
"34","10328","146","272","0"
"35","10334","146","272","0"
"36","10340","146","274","0"
"37","10345","147","276","0"
"38","10352","147","279","0"
"39","10355","147","279","0"
"40","10358","148","281","0"
"41","10361","148","281","0"
"42","10365","148","282","0"
"43","10369","148","282","0"
"44","10372","148","282","0"
"45","10376","149","284","0"
"46","10378","149","285","0"
"47","10380","149","285","0"
"48","10382","149","285","0"
"49","10384","149","286","0"
"50","10387","149","286","0"
"51","10390","149","286","0"
"52","10392","149","286","0"
"53","10394","149","287","0"
"54","10396","149","287","0"
"55","10399","149","287","0"
"56","10401","149","287","0"
"57","10402","149","287","0"
"58","10404","149","287","0"
"59","10406","150","288","0"
"60","10409","150","288","0"
"61","10410","150","288","0"
"62","10412","150","288","0"
"63","10414","150","288","0"
"64","10416","150","288","0"
"65","10417","150","288","0"
"66","10419","150","288","0"
"67","10421","150","288","0"
"68","10423","150","289","0"
"69","10424","152","291","0"
"70","10425","152","291","0"
"71","10426","153","292","0"
"72","10427","154","294","0"
"73","10427","154","294","0"
"74","10428","154","294","0"
"75","10428","155","295","0"
"76","10428","156","298","0"
"77","10429","156","298","0"
"78","10429","156","299","0"
"79","10429","156","300","0"
"80","10430","156","300","0"
"81","10430","156","300","0"
"82","10430","156","300","0"
"83","10431","156","301","0"
"84","10432","156","302","0"
"85","10432","156","302","0"
"86","10433","156","302","0"
"87","10433","156","302","0"
"88","10433","156","303","0"
"89","10433","156","303","0"
"90","10434","157","304","0"
"91","10434","157","304","0"
"92","10434","157","304","0"
"93","10434","157","304","0"
"94","10434","157","304","0"
"95","10434","157","304","0"
"96","10435","157","304","0"
"97","10435","157","304","0"
"98","10435","158","307","0"
"99","10435","158","307","0"
"100","10435","158","307","0"
