"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","96","0","0","0"
"2","165","0","0","0"
"3","260","0","0","0"
"4","442","5","5","0"
"5","779","11","11","0"
"6","1286","20","20","0"
"7","1956","36","36","0"
"8","2787","43","44","0"
"9","3677","58","62","0"
"10","4896","66","71","0"
"11","6312","74","84","0"
"12","7887","87","104","0"
"13","9022","98","124","0"
"14","9993","103","134","0"
"15","10878","107","142","0"
"16","11560","110","157","0"
"17","12144","112","169","0"
"18","12558","114","180","0"
"19","12868","119","187","0"
"20","13213","126","200","0"
"21","13451","128","206","0"
"22","13675","133","219","0"
"23","13785","134","221","0"
"24","13891","136","226","0"
"25","13969","139","235","0"
"26","14043","140","239","0"
"27","14113","143","249","0"
"28","14149","143","252","0"
"29","14184","144","253","0"
"30","14214","144","255","0"
"31","14244","144","260","0"
"32","14254","144","262","0"
"33","14262","144","264","0"
"34","14278","144","266","0"
"35","14287","144","268","0"
"36","14295","144","270","0"
"37","14305","145","271","0"
"38","14315","145","273","0"
"39","14324","146","274","0"
"40","14333","147","277","0"
"41","14340","148","278","0"
"42","14346","148","279","0"
"43","14351","148","279","0"
"44","14355","148","280","0"
"45","14359","149","282","0"
"46","14361","149","283","0"
"47","14364","149","284","0"
"48","14366","149","284","0"
"49","14368","149","285","0"
"50","14372","149","286","0"
"51","14375","149","286","0"
"52","14377","149","286","0"
"53","14379","149","287","0"
"54","14381","149","287","0"
"55","14383","149","287","0"
"56","14385","149","287","0"
"57","14387","149","287","0"
"58","14389","149","287","0"
"59","14391","150","288","0"
"60","14393","150","288","0"
"61","14395","150","288","0"
"62","14397","150","288","0"
"63","14399","150","288","0"
"64","14401","150","288","0"
"65","14403","150","288","0"
"66","14406","150","288","0"
"67","14408","150","288","0"
"68","14410","150","289","0"
"69","14412","152","291","0"
"70","14413","152","291","0"
"71","14414","153","292","0"
"72","14416","153","293","0"
"73","14416","153","293","0"
"74","14418","153","293","0"
"75","14418","154","294","0"
"76","14419","155","297","0"
"77","14420","155","297","0"
"78","14420","155","298","0"
"79","14421","155","299","0"
"80","14421","155","299","0"
"81","14422","155","299","0"
"82","14422","155","299","0"
"83","14423","155","300","0"
"84","14423","155","301","0"
"85","14423","155","301","0"
"86","14424","155","301","0"
"87","14424","155","301","0"
"88","14426","155","302","0"
"89","14426","155","302","0"
"90","14427","155","302","0"
"91","14428","155","302","0"
"92","14429","155","302","0"
"93","14429","156","303","0"
"94","14430","156","303","0"
"95","14430","156","303","0"
"96","14431","156","303","0"
"97","14431","156","303","0"
"98","14432","157","305","0"
"99","14432","157","305","0"
"100","14432","157","305","0"
