"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","1","0","0","0"
"2","6","0","0","0"
"3","18","0","0","0"
"4","85","5","5","0"
"5","210","11","11","0"
"6","582","20","20","0"
"7","1774","36","36","0"
"8","2430","43","44","0"
"9","3107","58","62","0"
"10","4271","66","71","0"
"11","5562","74","84","0"
"12","6981","87","104","0"
"13","7988","99","125","0"
"14","8858","104","135","0"
"15","9652","107","142","0"
"16","10264","111","158","0"
"17","10766","113","171","0"
"18","11068","115","181","0"
"19","11338","120","189","0"
"20","11679","127","202","0"
"21","11904","128","207","0"
"22","12122","133","220","0"
"23","12229","134","222","0"
"24","12327","136","227","0"
"25","12405","139","236","0"
"26","12476","140","240","0"
"27","12542","143","249","0"
"28","12576","143","252","0"
"29","12608","144","253","0"
"30","12637","144","255","0"
"31","12665","144","260","0"
"32","12676","144","262","0"
"33","12683","144","264","0"
"34","12691","144","266","0"
"35","12699","144","268","0"
"36","12707","144","270","0"
"37","12715","145","271","0"
"38","12724","145","273","0"
"39","12730","146","274","0"
"40","12736","147","277","0"
"41","12740","148","278","0"
"42","12744","148","279","0"
"43","12747","148","279","0"
"44","12752","148","280","0"
"45","12759","149","282","0"
"46","12762","149","283","0"
"47","12764","149","284","0"
"48","12767","149","284","0"
"49","12769","149","285","0"
"50","12771","149","286","0"
"51","12774","149","286","0"
"52","12776","149","286","0"
"53","12778","149","287","0"
"54","12781","149","287","0"
"55","12783","149","287","0"
"56","12785","149","287","0"
"57","12787","149","287","0"
"58","12789","149","287","0"
"59","12791","150","288","0"
"60","12792","150","288","0"
"61","12794","150","288","0"
"62","12796","150","288","0"
"63","12797","150","288","0"
"64","12799","150","288","0"
"65","12801","150","288","0"
"66","12804","150","288","0"
"67","12805","150","288","0"
"68","12807","150","289","0"
"69","12809","152","291","0"
"70","12810","152","291","0"
"71","12811","153","292","0"
"72","12811","153","293","0"
"73","12812","153","293","0"
"74","12812","153","293","0"
"75","12813","154","294","0"
"76","12813","155","297","0"
"77","12814","155","297","0"
"78","12814","155","298","0"
"79","12814","155","299","0"
"80","12815","155","299","0"
"81","12815","155","299","0"
"82","12815","155","299","0"
"83","12815","155","300","0"
"84","12816","155","301","0"
"85","12816","155","301","0"
"86","12816","155","301","0"
"87","12817","155","301","0"
"88","12817","155","302","0"
"89","12817","155","302","0"
"90","12817","155","302","0"
"91","12818","155","302","0"
"92","12818","155","302","0"
"93","12818","156","303","0"
"94","12818","156","303","0"
"95","12818","156","303","0"
"96","12819","156","303","0"
"97","12819","156","303","0"
"98","12819","157","305","0"
"99","12819","157","305","0"
"100","12819","157","305","0"
