"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","1","0","0","0"
"2","4","0","0","0"
"3","20","0","0","0"
"4","62","5","5","0"
"5","138","11","11","0"
"6","310","20","20","0"
"7","617","36","36","0"
"8","1098","43","44","0"
"9","1766","58","62","0"
"10","2901","66","71","0"
"11","4180","74","84","0"
"12","5585","87","104","0"
"13","6602","99","125","0"
"14","7491","104","135","0"
"15","8273","107","142","0"
"16","8894","111","158","0"
"17","9392","113","171","0"
"18","9693","115","181","0"
"19","9974","120","189","0"
"20","10304","127","202","0"
"21","10528","128","207","0"
"22","10745","133","220","0"
"23","10852","134","222","0"
"24","10953","136","227","0"
"25","11031","139","236","0"
"26","11099","140","240","0"
"27","11165","143","249","0"
"28","11200","143","252","0"
"29","11230","144","253","0"
"30","11261","144","255","0"
"31","11289","144","260","0"
"32","11299","144","262","0"
"33","11306","144","264","0"
"34","11314","144","266","0"
"35","11322","144","268","0"
"36","11330","144","270","0"
"37","11337","145","271","0"
"38","11346","145","273","0"
"39","11352","146","274","0"
"40","11358","147","277","0"
"41","11362","148","278","0"
"42","11367","148","279","0"
"43","11370","148","279","0"
"44","11374","148","280","0"
"45","11379","149","282","0"
"46","11382","149","283","0"
"47","11384","149","284","0"
"48","11386","149","284","0"
"49","11388","149","285","0"
"50","11390","149","286","0"
"51","11392","149","286","0"
"52","11394","149","286","0"
"53","11396","149","287","0"
"54","11398","149","287","0"
"55","11400","149","287","0"
"56","11401","149","287","0"
"57","11403","149","287","0"
"58","11405","149","287","0"
"59","11407","150","288","0"
"60","11410","150","288","0"
"61","11412","150","288","0"
"62","11413","150","288","0"
"63","11416","150","288","0"
"64","11418","150","288","0"
"65","11419","150","288","0"
"66","11421","150","288","0"
"67","11423","150","288","0"
"68","11425","150","289","0"
"69","11427","152","291","0"
"70","11428","152","291","0"
"71","11429","153","292","0"
"72","11429","153","293","0"
"73","11430","153","293","0"
"74","11431","153","293","0"
"75","11431","154","294","0"
"76","11432","155","297","0"
"77","11432","155","297","0"
"78","11432","155","298","0"
"79","11433","155","299","0"
"80","11433","155","299","0"
"81","11433","155","299","0"
"82","11433","155","299","0"
"83","11434","155","300","0"
"84","11434","155","301","0"
"85","11434","155","301","0"
"86","11435","155","301","0"
"87","11435","155","301","0"
"88","11435","155","302","0"
"89","11435","155","302","0"
"90","11436","155","302","0"
"91","11436","155","302","0"
"92","11436","155","302","0"
"93","11436","156","303","0"
"94","11436","156","303","0"
"95","11437","156","303","0"
"96","11437","156","303","0"
"97","11437","156","303","0"
"98","11437","157","305","0"
"99","11437","157","305","0"
"100","11437","157","305","0"
