"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","4","0","0","0"
"2","8","0","0","0"
"3","28","0","0","0"
"4","83","5","5","0"
"5","161","11","11","0"
"6","337","20","20","0"
"7","704","36","36","0"
"8","1671","43","44","0"
"9","3073","58","62","0"
"10","4233","66","71","0"
"11","5513","74","84","0"
"12","6947","87","104","0"
"13","7977","99","125","0"
"14","8846","104","135","0"
"15","9632","107","142","0"
"16","10254","111","158","0"
"17","10758","113","171","0"
"18","11057","115","181","0"
"19","11326","120","189","0"
"20","11666","127","202","0"
"21","11894","128","207","0"
"22","12110","133","220","0"
"23","12220","134","222","0"
"24","12319","136","227","0"
"25","12393","139","236","0"
"26","12462","140","240","0"
"27","12534","143","249","0"
"28","12567","143","252","0"
"29","12602","144","253","0"
"30","12632","144","255","0"
"31","12657","144","260","0"
"32","12668","144","262","0"
"33","12677","144","264","0"
"34","12684","144","266","0"
"35","12695","144","268","0"
"36","12703","144","270","0"
"37","12711","145","271","0"
"38","12720","145","273","0"
"39","12726","146","274","0"
"40","12732","147","277","0"
"41","12738","148","278","0"
"42","12742","148","279","0"
"43","12745","148","279","0"
"44","12749","148","280","0"
"45","12753","149","282","0"
"46","12756","149","283","0"
"47","12758","149","284","0"
"48","12760","149","284","0"
"49","12762","149","285","0"
"50","12764","149","286","0"
"51","12766","149","286","0"
"52","12769","149","286","0"
"53","12773","149","287","0"
"54","12775","149","287","0"
"55","12777","149","287","0"
"56","12779","149","287","0"
"57","12781","149","287","0"
"58","12783","149","287","0"
"59","12785","150","288","0"
"60","12787","150","288","0"
"61","12789","150","288","0"
"62","12792","150","288","0"
"63","12794","150","288","0"
"64","12796","150","288","0"
"65","12798","150","288","0"
"66","12800","150","288","0"
"67","12803","150","288","0"
"68","12805","150","289","0"
"69","12807","152","291","0"
"70","12808","152","291","0"
"71","12809","153","292","0"
"72","12809","153","293","0"
"73","12810","153","293","0"
"74","12810","153","293","0"
"75","12811","154","294","0"
"76","12812","155","297","0"
"77","12812","155","297","0"
"78","12812","155","298","0"
"79","12813","155","299","0"
"80","12813","155","299","0"
"81","12813","155","299","0"
"82","12814","155","299","0"
"83","12814","155","300","0"
"84","12814","155","301","0"
"85","12814","155","301","0"
"86","12815","155","301","0"
"87","12815","155","301","0"
"88","12815","155","302","0"
"89","12816","155","302","0"
"90","12816","155","302","0"
"91","12816","155","302","0"
"92","12816","155","302","0"
"93","12817","156","303","0"
"94","12817","156","303","0"
"95","12817","156","303","0"
"96","12817","156","303","0"
"97","12817","156","303","0"
"98","12817","157","305","0"
"99","12818","157","305","0"
"100","12818","157","305","0"
