"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","2","0","0","0"
"2","5","0","0","0"
"3","19","0","0","0"
"4","60","5","5","0"
"5","138","11","11","0"
"6","316","20","20","0"
"7","662","36","36","0"
"8","1125","43","44","0"
"9","1797","58","62","0"
"10","2917","66","71","0"
"11","4197","74","84","0"
"12","5600","87","104","0"
"13","6604","99","125","0"
"14","7483","104","135","0"
"15","8266","107","142","0"
"16","8872","111","158","0"
"17","9379","113","171","0"
"18","9677","115","181","0"
"19","9971","120","189","0"
"20","10304","127","202","0"
"21","10532","128","207","0"
"22","10746","133","220","0"
"23","10858","134","222","0"
"24","10970","136","227","0"
"25","11061","139","236","0"
"26","11134","140","240","0"
"27","11211","143","249","0"
"28","11249","143","252","0"
"29","11286","144","253","0"
"30","11325","144","255","0"
"31","11362","144","260","0"
"32","11375","144","262","0"
"33","11384","144","264","0"
"34","11393","144","266","0"
"35","11403","144","268","0"
"36","11411","144","270","0"
"37","11422","145","271","0"
"38","11433","145","273","0"
"39","11442","146","274","0"
"40","11450","147","277","0"
"41","11456","148","278","0"
"42","11461","148","279","0"
"43","11465","148","279","0"
"44","11469","148","280","0"
"45","11474","149","282","0"
"46","11477","149","283","0"
"47","11479","149","284","0"
"48","11481","149","284","0"
"49","11483","149","285","0"
"50","11486","149","286","0"
"51","11489","149","286","0"
"52","11491","149","286","0"
"53","11494","149","287","0"
"54","11496","149","287","0"
"55","11497","149","287","0"
"56","11499","149","287","0"
"57","11501","149","287","0"
"58","11504","149","287","0"
"59","11507","150","288","0"
"60","11509","150","288","0"
"61","11511","150","288","0"
"62","11513","150","288","0"
"63","11514","150","288","0"
"64","11516","150","288","0"
"65","11519","150","288","0"
"66","11521","150","288","0"
"67","11523","150","288","0"
"68","11527","150","289","0"
"69","11528","152","291","0"
"70","11529","152","291","0"
"71","11530","153","292","0"
"72","11531","153","293","0"
"73","11531","153","293","0"
"74","11531","153","293","0"
"75","11533","154","294","0"
"76","11534","155","297","0"
"77","11535","155","297","0"
"78","11535","155","298","0"
"79","11535","155","299","0"
"80","11536","155","299","0"
"81","11536","155","299","0"
"82","11536","155","299","0"
"83","11537","155","300","0"
"84","11537","155","301","0"
"85","11537","155","301","0"
"86","11538","155","301","0"
"87","11538","155","301","0"
"88","11538","155","302","0"
"89","11538","155","302","0"
"90","11539","155","302","0"
"91","11539","155","302","0"
"92","11539","155","302","0"
"93","11541","156","303","0"
"94","11541","156","303","0"
"95","11542","156","303","0"
"96","11544","156","303","0"
"97","11544","156","303","0"
"98","11544","157","305","0"
"99","11545","157","305","0"
"100","11545","157","305","0"
