"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","7","0","0","0"
"2","32","0","0","13"
"3","111","0","0","40"
"4","303","31","31","74"
"5","748","85","85","128"
"6","1716","142","142","275"
"7","3480","191","191","356"
"8","6441","261","285","453"
"9","11177","322","385","681"
"10","18376","382","494","1002"
"11","26353","445","594","1713"
"12","38011","504","730","3603"
"13","54474","562","862","8466"
"14","72350","590","958","10704"
"15","87668","610","1051","11927"
"16","100514","619","1159","13493"
"17","113393","620","1255","17368"
"18","129774","623","1330","26760"
"19","145761","623","1402","28623"
"20","156142","626","1485","31312"
"21","163709","627","1565","32509"
"22","170222","628","1622","33573"
"23","175417","632","1676","34117"
"24","179537","634","1727","35142"
"25","182591","634","1798","35650"
"26","185328","634","1844","35992"
"27","188400","634","1887","36373"
"28","190908","635","1931","36859"
"29","192836","635","1990","37033"
"30","194559","636","2019","37296"
"31","196461","636","2053","37583"
"32","198165","636","2099","37993"
"33","200203","636","2145","38253"
"34","201794","636","2170","38899"
"35","203395","637","2197","39238"
"36","204332","637","2236","39814"
"37","204870","637","2274","39998"
"38","205300","637","2302","40163"
"39","205739","637","2327","40313"
"40","205976","637","2354","40375"
"41","206240","637","2379","40384"
"42","206555","637","2402","40410"
"43","206939","637","2423","40454"
"44","207400","637","2449","40504"
"45","207659","637","2463","40550"
"46","207845","637","2478","40607"
"47","207956","637","2496","40630"
"48","208054","637","2519","40660"
"49","208160","637","2530","40681"
"50","208257","637","2545","40700"
"51","208337","637","2554","40709"
"52","208432","637","2566","40721"
"53","208495","637","2577","40729"
"54","208550","637","2589","40736"
"55","208585","637","2597","40746"
"56","208616","637","2607","40754"
"57","208650","637","2614","40756"
"58","208688","637","2621","40758"
"59","208727","637","2629","40759"
"60","208760","637","2637","40767"
"61","208789","637","2642","40768"
"62","208804","637","2647","40768"
"63","208820","637","2655","40770"
"64","208831","637","2658","40773"
"65","208842","637","2663","40774"
"66","208853","637","2666","40775"
"67","208869","637","2672","40776"
"68","208882","637","2676","40777"
"69","208895","637","2679","40777"
"70","208905","637","2682","40777"
"71","208911","637","2686","40777"
"72","208918","637","2689","40777"
"73","208925","637","2693","40777"
"74","208930","637","2696","40777"
"75","208936","637","2701","40777"
"76","208938","637","2704","40777"
"77","208941","637","2705","40777"
"78","208946","637","2709","40777"
"79","208948","637","2711","40777"
"80","208951","637","2713","40778"
"81","208953","637","2714","40778"
"82","208956","637","2715","40778"
"83","208959","637","2718","40781"
"84","208962","637","2719","40781"
"85","208964","637","2721","40781"
"86","208966","637","2723","40781"
"87","208968","637","2724","40781"
"88","208970","637","2726","40781"
"89","208972","637","2727","40781"
"90","208974","637","2729","40781"
"91","208975","637","2730","40781"
"92","208977","637","2731","40781"
"93","208978","637","2731","40781"
"94","208980","637","2733","40781"
"95","208981","637","2734","40781"
"96","208983","637","2735","40781"
"97","208984","637","2735","40781"
"98","208985","637","2735","40781"
"99","208986","637","2737","40781"
"100","208987","637","2737","40781"
