"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","290","0","0","0"
"2","576","0","0","13"
"3","1227","0","0","40"
"4","1850","31","31","74"
"5","2988","85","85","128"
"6","5009","141","141","243"
"7","7318","191","191","338"
"8","10715","261","285","436"
"9","16177","322","385","644"
"10","23437","382","493","929"
"11","31835","447","595","2164"
"12","44141","505","727","3463"
"13","61397","562","858","9284"
"14","78512","589","954","12428"
"15","94512","607","1048","14691"
"16","107587","616","1158","16029"
"17","119211","616","1260","19492"
"18","128111","622","1333","20824"
"19","136532","624","1405","21776"
"20","143236","626","1477","22854"
"21","150133","627","1555","24151"
"22","157081","628","1611","25253"
"23","162825","630","1676","25953"
"24","168140","631","1726","26772"
"25","172312","631","1793","27315"
"26","175651","631","1833","27832"
"27","179815","631","1867","28582"
"28","183651","632","1921","29375"
"29","185859","632","1981","29594"
"30","187758","634","2016","29798"
"31","190037","635","2048","30172"
"32","192391","635","2086","30551"
"33","194814","636","2127","31072"
"34","197012","636","2159","31541"
"35","199318","636","2185","31958"
"36","201322","636","2211","32376"
"37","203239","636","2239","32856"
"38","204384","636","2267","32989"
"39","205139","636","2297","33068"
"40","205906","636","2331","33272"
"41","206416","637","2352","33352"
"42","206927","637","2373","33493"
"43","207384","637","2397","33545"
"44","207829","637","2421","33587"
"45","208319","637","2436","33605"
"46","208638","637","2447","33627"
"47","208914","637","2472","33644"
"48","209368","637","2498","33674"
"49","209819","637","2515","33754"
"50","210289","637","2526","33829"
"51","210743","637","2539","33935"
"52","211136","637","2555","34008"
"53","211475","637","2569","34082"
"54","211752","637","2580","34151"
"55","211872","637","2592","34176"
"56","211937","637","2598","34180"
"57","212006","637","2608","34188"
"58","212124","637","2615","34199"
"59","212233","637","2626","34211"
"60","212295","637","2631","34219"
"61","212348","637","2643","34228"
"62","212381","637","2646","34229"
"63","212414","637","2654","34229"
"64","212438","637","2661","34229"
"65","212459","637","2670","34230"
"66","212471","637","2672","34230"
"67","212483","637","2680","34230"
"68","212492","637","2685","34230"
"69","212503","637","2689","34230"
"70","212512","637","2695","34230"
"71","212518","637","2700","34230"
"72","212525","637","2703","34230"
"73","212530","637","2704","34230"
"74","212535","638","2707","34230"
"75","212539","638","2710","34230"
"76","212543","638","2711","34230"
"77","212547","638","2712","34230"
"78","212550","638","2715","34230"
"79","212553","638","2716","34230"
"80","212555","638","2716","34230"
"81","212558","638","2719","34230"
"82","212561","638","2721","34230"
"83","212563","638","2723","34230"
"84","212565","639","2724","34230"
"85","212567","639","2725","34230"
"86","212569","639","2726","34230"
"87","212572","639","2729","34230"
"88","212574","639","2729","34230"
"89","212577","639","2731","34230"
"90","212579","639","2733","34230"
"91","212581","639","2734","34230"
"92","212583","639","2734","34230"
"93","212585","640","2736","34230"
"94","212588","640","2740","34230"
"95","212590","640","2742","34230"
"96","212591","640","2743","34230"
"97","212593","640","2743","34230"
"98","212594","640","2743","34230"
"99","212596","640","2744","34230"
"100","212597","640","2745","34230"
