"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","9","0","0","0"
"2","37","0","0","13"
"3","112","0","0","40"
"4","304","31","31","74"
"5","748","85","85","128"
"6","1712","142","142","277"
"7","3462","191","191","362"
"8","6364","261","285","459"
"9","11093","322","385","679"
"10","18252","382","494","994"
"11","26160","446","595","1709"
"12","37496","505","728","3474"
"13","54022","566","861","8226"
"14","69252","593","956","9094"
"15","83110","611","1041","9574"
"16","97079","621","1153","10499"
"17","109508","621","1252","11829"
"18","121586","625","1324","14788"
"19","134942","626","1399","17299"
"20","144801","627","1483","18489"
"21","150720","630","1568","19350"
"22","156204","632","1624","20080"
"23","160784","634","1680","22292"
"24","164069","635","1732","23007"
"25","166523","635","1803","23224"
"26","168437","635","1845","23493"
"27","170194","635","1884","23730"
"28","171928","636","1930","24083"
"29","173429","636","1998","24390"
"30","175633","637","2022","25629"
"31","177626","637","2058","26287"
"32","179712","637","2091","27448"
"33","181889","637","2146","28160"
"34","183510","637","2170","28437"
"35","184860","638","2198","28593"
"36","185780","638","2220","28729"
"37","186481","638","2271","28819"
"38","187138","638","2297","28914"
"39","187697","638","2316","29066"
"40","188218","638","2340","29159"
"41","188768","638","2368","29244"
"42","189296","638","2391","29308"
"43","189708","638","2406","29350"
"44","190061","638","2422","29380"
"45","190572","638","2447","29429"
"46","191070","638","2469","29452"
"47","191592","638","2485","29482"
"48","192034","638","2499","29550"
"49","192294","638","2513","29581"
"50","192616","638","2532","29596"
"51","192815","638","2549","29615"
"52","192905","638","2559","29623"
"53","192987","638","2569","29625"
"54","193028","638","2580","29628"
"55","193066","638","2592","29629"
"56","193109","638","2599","29632"
"57","193149","638","2610","29632"
"58","193181","638","2620","29633"
"59","193210","638","2626","29633"
"60","193241","638","2631","29634"
"61","193314","638","2639","29666"
"62","193387","638","2650","29668"
"63","193456","638","2658","29670"
"64","193520","638","2664","29672"
"65","193561","638","2669","29674"
"66","193602","638","2677","29677"
"67","193669","638","2680","29678"
"68","193732","638","2685","29679"
"69","193795","638","2691","29680"
"70","193853","638","2696","29682"
"71","193890","638","2698","29683"
"72","193928","638","2702","29684"
"73","193968","638","2707","29685"
"74","194004","638","2710","29686"
"75","194040","638","2711","29687"
"76","194059","638","2715","29688"
"77","194079","638","2718","29689"
"78","194098","638","2721","29690"
"79","194116","638","2721","29691"
"80","194135","638","2724","29692"
"81","194153","639","2727","29693"
"82","194170","639","2728","29694"
"83","194188","639","2729","29695"
"84","194206","639","2730","29696"
"85","194224","639","2731","29697"
"86","194242","639","2731","29698"
"87","194263","639","2731","29699"
"88","194281","639","2732","29700"
"89","194299","639","2733","29701"
"90","194317","639","2734","29702"
"91","194334","639","2735","29703"
"92","194351","639","2735","29704"
"93","194369","639","2737","29705"
"94","194386","639","2737","29706"
"95","194403","639","2738","29707"
"96","194421","639","2738","29708"
"97","194438","639","2740","29709"
"98","194455","639","2740","29710"
"99","194473","639","2741","29711"
"100","194491","639","2742","29712"
