"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","29","0","0","0","0"
"2","154","0","0","0","45"
"3","510","0","0","0","139"
"4","1385","142","142","0","249"
"5","3477","345","345","1","474"
"6","7874","585","585","6","728"
"7","15883","835","835","14","1089"
"8","29816","1082","1215","28","1466"
"9","52941","1347","1673","53","2081"
"10","88694","1595","2144","82","2980"
"11","127356","1856","2642","115","3359"
"12","166992","2120","3269","155","3875"
"13","210417","2384","3967","206","4532"
"14","258815","2497","4528","266","5238"
"15","308442","2541","5028","330","5876"
"16","354003","2560","5636","402","6389"
"17","397913","2560","6301","482","7157"
"18","441951","2560","6822","574","7934"
"19","492116","2560","7302","672","8983"
"20","542990","2560","7881","775","9581"
"21","593298","2560","8518","886","10543"
"22","648743","2560","9018","1007","11867"
"23","713037","2560","9477","1134","12365"
"24","781636","2560","10029","1268","12861"
"25","830591","2560","10637","1410","13892"
"26","882836","2560","11118","1557","15152"
"27","932202","2560","11554","1711","15650"
"28","975444","2560","12080","1868","16172"
"29","1017134","2560","12657","2037","16973"
"30","1058912","2560","13113","2211","18303"
"31","1101052","2560","13528","2386","18662"
"32","1143296","2560","14038","2565","19159"
"33","1186325","2560","14595","2752","20612"
"34","1221385","2560","15031","2941","21036"
"35","1258147","2560","15429","3140","22161"
"36","1290822","2560","15919","3344","22780"
"37","1323215","2560","16453","3552","23426"
"38","1364673","2560","16877","3764","24170"
"39","1410230","2560","17269","3978","24494"
"40","1450687","2560","17741","4197","24894"
"41","1498761","2560","18259","4423","25450"
"42","1548486","2560","18670","4652","26022"
"43","1606899","2560","19053","4884","26923"
"44","1652994","2560","19509","5119","27271"
"45","1696172","2560","20003","5357","27723"
"46","1738659","2560","20399","5598","28074"
"47","1777653","2560","20776","5839","28292"
"48","1808272","2560","21218","6081","28529"
"49","1840009","2560","21696","6325","28815"
"50","1874499","2560","22075","6571","29279"
"51","1905101","2560","22442","6818","29630"
"52","1939696","2560","22874","7065","29828"
"53","1972916","2560","23330","7316","30223"
"54","2009572","2560","23696","7570","30599"
"55","2048970","2560","24053","7824","30865"
"56","2078071","2560","24474","8079","31109"
"57","2102625","2560","24912","8336","31647"
"58","2124698","2560","25264","8594","31970"
"59","2146388","2560","25610","8858","32171"
"60","2170398","2560","26020","9126","32512"
"61","2191810","2560","26446","9398","32926"
"62","2212217","2560","26790","9673","33223"
"63","2232333","2560","27129","9951","33484"
"64","2251415","2560","27523","10232","34288"
"65","2268787","2560","27940","10516","34620"
"66","2280495","2560","28280","10804","34813"
"67","2289706","2560","28613","11092","34975"
"68","2295285","2560","28918","11380","35065"
"69","2298735","2560","29222","11670","35136"
"70","2301047","2560","29429","11960","35213"
"71","2301991","2560","29617","12250","35240"
"72","2302426","2560","29781","12540","35246"
"73","2302576","2560","29936","12830","35247"
"74","2302605","2560","30003","13120","35248"
"75","2302616","2560","30043","13410","35248"
"76","2302619","2560","30057","13700","35248"
"77","2302621","2560","30065","13990","35248"
"78","2302622","2560","30067","14280","35248"
"79","2302622","2560","30070","14570","35248"
"80","2302623","2560","30070","14860","35248"
"81","2302623","2560","30072","15150","35248"
