alternative_routes_used,crossings,simulation_step,simulation_time,vehicles,waitings
0.0,0.0,1.0,70.8,0.0,0.0
46.0,0.0,2.0,210.2,0.0,2.0
128.0,0.0,3.0,559.0,0.0,10.0
243.0,130.0,4.0,1429.3,130.0,32.0
454.0,331.0,5.0,3285.1,331.0,82.0
811.8,546.0,6.0,6879.0,546.0,173.20000000000002
1322.7,797.4,7.0,13251.6,797.4,323.40000000000003
1912.9,1117.7,8.0,24221.2,1008.4,550.4
2817.2000000000003,1524.9,9.0,42883.1,1245.6000000000001,863.6
4388.599999999999,1922.7,10.0,71663.90000000001,1467.7,1300.8
5554.2,2344.9,11.0,101936.5,1689.8,1838.1
7035.0,2858.2999999999997,12.0,134069.0,1933.9,2476.2999999999997
9501.699999999999,3462.7,13.0,169890.1,2199.2000000000003,3224.1
11972.5,3919.0,14.0,214000.3,2318.5,4088.4
15642.6,4347.900000000001,15.0,264376.8,2380.1,5056.8
18415.3,4838.2,16.0,317687.3,2415.2000000000003,6145.4
21191.2,5373.0,17.0,372093.7,2436.1,7361.4
26298.1,5801.7,18.0,427667.1,2456.5,8725.300000000001
30104.7,6191.5,19.0,486481.1,2466.5,10224.9
34538.9,6648.8,20.0,541306.9,2479.4,11842.1
42087.700000000004,7121.8,21.0,595333.0,2487.0,13572.8
49478.3,7513.2,22.0,646581.1,2491.0,15412.9
54946.1,7878.2,23.0,701397.2000000001,2499.2000000000003,17368.7
61694.6,8318.1,24.0,757275.7000000001,2511.0,19423.899999999998
67109.5,8752.1,25.0,808569.9,2518.2999999999997,21609.3
75427.40000000001,9130.300000000001,26.0,863396.4,2522.7999999999997,23905.6
84714.3,9497.9,27.0,918855.6,2526.6,26311.5
92169.8,9910.699999999999,28.0,973631.3,2529.5,28826.5
99208.6,10322.9,29.0,1028180.0,2531.7999999999997,31461.2
105669.7,10695.800000000001,30.0,1081943.5999999999,2533.4,34204.9
110590.0,11050.9,31.0,1128900.2,2534.7000000000003,37055.299999999996
115908.8,11426.4,32.0,1176240.0,2537.2000000000003,40011.200000000004
121377.0,11811.4,33.0,1222093.7,2537.7999999999997,43073.4
126666.9,12170.7,34.0,1265659.7,2538.9,46241.299999999996
131474.6,12517.0,35.0,1306484.0999999999,2539.7999999999997,49506.3
135552.80000000002,12877.0,36.0,1346862.5,2540.7000000000003,52881.6
142603.80000000002,13256.4,37.0,1387585.7,2541.4,56349.9
147975.69999999998,13602.6,38.0,1429063.0,2541.7000000000003,59925.9
153211.19999999998,13938.5,39.0,1470119.7,2542.2999999999997,63599.9
157708.19999999998,14296.0,40.0,1512452.3,2543.2999999999997,67361.0
163698.69999999998,14661.4,41.0,1555050.6,2544.2000000000003,71220.90000000001
168642.9,15009.8,42.0,1595771.4,2544.2000000000003,75177.90000000001
173343.69999999998,15334.1,43.0,1634989.8,2544.7000000000003,79233.8
178005.69999999998,15667.0,44.0,1672760.6,2545.0,83384.40000000001
182882.9,16026.6,45.0,1708858.6,2545.4,87628.2
188173.30000000002,16364.0,46.0,1743831.8,2545.6,91966.3
194333.7,16691.100000000002,47.0,1779164.6,2545.7999999999997,96399.0
