"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","2","0","0","0"
"2","4","0","0","0"
"3","11","0","0","0"
"4","26","1","1","0"
"5","52","1","1","0"
"6","96","3","3","0"
"7","172","7","7","0"
"8","276","9","9","0"
"9","447","12","12","0"
"10","654","12","13","0"
"11","831","18","19","0"
"12","932","22","23","0"
"13","997","24","26","0"
"14","1040","27","29","0"
"15","1060","27","32","0"
"16","1077","28","33","0"
"17","1092","31","36","0"
"18","1103","31","36","0"
"19","1114","32","37","0"
"20","1126","34","41","0"
"21","1129","34","41","0"
"22","1131","34","41","0"
"23","1135","35","43","0"
"24","1136","35","43","0"
"25","1137","36","44","0"
"26","1138","37","47","0"
"27","1139","37","47","0"
"28","1139","37","47","0"
"29","1139","37","47","0"
"30","1140","37","47","0"
"31","1140","37","47","0"
"32","1140","37","47","0"
"33","1140","37","47","0"
"34","1141","37","47","0"
"35","1141","37","47","0"
"36","1142","37","47","0"
"37","1142","37","47","0"
"38","1143","37","47","0"
"39","1143","37","47","0"
"40","1144","37","47","0"
"41","1144","37","47","0"
"42","1144","39","49","0"
"43","1144","39","49","0"
"44","1145","40","50","0"
