"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","0","0","0","0"
"2","1","0","0","0"
"3","5","0","0","0"
"4","16","1","1","0"
"5","45","1","1","0"
"6","89","3","3","0"
"7","164","7","7","0"
"8","266","9","9","0"
"9","430","12","12","0"
"10","635","12","13","0"
"11","806","18","19","0"
"12","922","22","23","0"
"13","980","23","25","0"
"14","1028","26","28","0"
"15","1086","26","30","0"
"16","1116","27","31","0"
"17","1144","30","35","0"
"18","1155","31","36","0"
"19","1167","32","37","0"
"20","1178","34","39","0"
"21","1184","34","39","0"
"22","1189","34","40","0"
"23","1194","35","42","0"
"24","1197","35","42","0"
"25","1200","35","43","0"
"26","1203","36","45","0"
"27","1204","36","45","0"
"28","1205","37","46","0"
"29","1206","37","46","0"
"30","1207","37","47","0"
"31","1207","37","47","0"
"32","1207","37","47","0"
"33","1208","37","47","0"
"34","1208","37","47","0"
"35","1208","37","47","0"
"36","1209","37","47","0"
"37","1209","37","47","0"
"38","1209","37","47","0"
"39","1210","37","47","0"
"40","1210","37","47","0"
"41","1210","37","47","0"
"42","1211","38","48","0"
"43","1211","38","48","0"
"44","1212","38","48","0"
"45","1212","38","48","0"
"46","1212","38","48","0"
"47","1213","38","48","0"
"48","1213","38","48","0"
"49","1213","38","48","0"
"50","1214","39","49","0"
"51","1214","39","49","0"
"52","1214","39","49","0"
"53","1214","39","49","0"
"54","1214","39","49","0"
"55","1214","39","49","0"
"56","1214","39","49","0"
"57","1214","39","49","0"
"58","1214","39","49","0"
"59","1214","39","49","0"
"60","1214","39","49","0"
"61","1214","39","49","0"
"62","1214","39","49","0"
"63","1214","39","49","0"
"64","1214","39","49","0"
"65","1214","39","49","0"
"66","1214","39","49","0"
"67","1214","39","49","0"
"68","1214","39","49","0"
"69","1214","39","49","0"
"70","1214","39","49","0"
"71","1214","39","49","0"
"72","1215","39","49","0"
"73","1215","39","49","0"
"74","1215","39","49","0"
"75","1215","39","49","0"
"76","1215","39","49","0"
"77","1215","39","49","0"
"78","1215","39","49","0"
"79","1215","39","49","0"
"80","1215","39","49","0"
"81","1215","39","49","0"
"82","1215","39","49","0"
"83","1215","39","49","0"
"84","1215","39","49","0"
"85","1215","39","49","0"
"86","1215","39","49","0"
"87","1215","39","49","0"
"88","1215","39","49","0"
"89","1215","39","49","0"
"90","1215","39","49","0"
"91","1215","39","49","0"
"92","1215","39","49","0"
"93","1215","39","49","0"
"94","1215","39","49","0"
"95","1216","39","49","0"
"96","1216","39","49","0"
"97","1216","39","49","0"
"98","1216","39","49","0"
"99","1216","39","49","0"
"100","1216","39","49","0"
