"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","2","0","0","0"
"2","22","0","0","0"
"3","86","0","0","0"
"4","208","22","22","0"
"5","524","49","49","0"
"6","1243","90","90","0"
"7","2717","118","118","0"
"8","5200","156","167","0"
"9","9181","187","205","0"
"10","15829","228","265","0"
"11","22076","281","333","0"
"12","28993","323","401","0"
"13","36252","376","476","0"
"14","42897","403","530","0"
"15","49761","425","588","0"
"16","55577","448","641","0"
"17","59996","459","687","0"
"18","62861","471","729","0"
"19","65135","487","772","0"
"20","67340","496","816","0"
"21","69172","509","862","0"
"22","70673","518","892","0"
"23","71883","526","927","0"
"24","73047","536","961","0"
"25","73897","540","996","0"
"26","74586","550","1027","0"
"27","75067","551","1048","0"
"28","75480","560","1076","0"
"29","75883","563","1101","0"
"30","76200","568","1124","0"
"31","76467","569","1141","0"
"32","76668","571","1150","0"
"33","76849","572","1164","0"
"34","76994","573","1177","0"
"35","77127","575","1194","0"
"36","77257","577","1206","0"
"37","77371","580","1220","0"
"38","77440","580","1226","0"
"39","77509","582","1241","0"
"40","77563","582","1247","0"
"41","77614","582","1254","0"
"42","77663","582","1261","0"
"43","77697","583","1266","0"
"44","77733","583","1268","0"
"45","77767","585","1275","0"
"46","77798","586","1279","0"
"47","77830","586","1284","0"
"48","77861","586","1289","0"
"49","77880","587","1292","0"
"50","77900","587","1292","0"
"51","77923","587","1295","0"
"52","77942","587","1297","0"
"53","77960","587","1300","0"
"54","77976","587","1301","0"
"55","77991","587","1302","0"
"56","78006","587","1302","0"
"57","78023","589","1306","0"
"58","78040","589","1307","0"
"59","78055","589","1307","0"
"60","78070","590","1308","0"
"61","78085","591","1310","0"
"62","78100","592","1312","0"
"63","78116","593","1313","0"
"64","78131","593","1316","0"
"65","78146","594","1317","0"
"66","78159","596","1319","0"
"67","78173","596","1320","0"
"68","78188","598","1324","0"
"69","78202","599","1327","0"
"70","78216","599","1328","0"
"71","78230","601","1331","0"
"72","78239","601","1333","0"
"73","78248","601","1336","0"
"74","78253","603","1338","0"
"75","78260","603","1339","0"
"76","78267","604","1341","0"
"77","78274","606","1345","0"
"78","78280","607","1347","0"
"79","78286","608","1349","0"
"80","78293","609","1353","0"
"81","78298","610","1356","0"
"82","78303","611","1357","0"
"83","78307","611","1358","0"
"84","78312","611","1359","0"
"85","78317","613","1363","0"
"86","78322","614","1365","0"
"87","78326","614","1366","0"
"88","78331","616","1370","0"
"89","78337","616","1371","0"
"90","78340","616","1372","0"
"91","78345","616","1372","0"
"92","78349","617","1375","0"
"93","78353","617","1376","0"
"94","78357","617","1376","0"
"95","78361","618","1378","0"
"96","78366","619","1380","0"
"97","78370","619","1380","0"
"98","78374","619","1380","0"
"99","78379","619","1381","0"
"100","78383","620","1382","0"
