"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","4","0","0","0"
"2","17","0","0","0"
"3","69","0","0","0"
"4","200","22","22","0"
"5","518","49","49","0"
"6","1236","90","90","0"
"7","2698","118","118","0"
"8","5217","156","167","0"
"9","9297","187","206","0"
"10","16155","228","267","0"
"11","22706","281","335","0"
"12","30206","326","406","0"
"13","37878","382","486","0"
"14","43628","408","538","0"
"15","49273","431","595","0"
"16","54172","449","649","0"
"17","58396","459","697","0"
"18","61040","472","739","0"
"19","63089","487","782","0"
"20","64953","498","824","0"
"21","66572","510","874","0"
"22","67538","523","907","0"
"23","68227","528","941","0"
"24","68932","536","967","0"
"25","69473","543","1004","0"
"26","69939","551","1036","0"
"27","70280","554","1061","0"
"28","70599","560","1083","0"
"29","70873","565","1106","0"
"30","71082","570","1131","0"
"31","71266","571","1147","0"
"32","71416","573","1161","0"
"33","71538","574","1171","0"
"34","71650","575","1186","0"
"35","71759","577","1199","0"
"36","71854","581","1216","0"
"37","71931","582","1225","0"
"38","71996","582","1232","0"
"39","72056","582","1241","0"
"40","72107","582","1250","0"
"41","72152","584","1258","0"
"42","72190","584","1264","0"
"43","72222","585","1270","0"
"44","72253","585","1276","0"
"45","72278","587","1280","0"
"46","72299","587","1280","0"
"47","72317","587","1282","0"
"48","72336","587","1286","0"
"49","72355","587","1288","0"
"50","72374","587","1288","0"
"51","72390","588","1294","0"
"52","72405","590","1296","0"
"53","72419","591","1298","0"
"54","72436","591","1299","0"
"55","72451","591","1301","0"
"56","72464","591","1302","0"
"57","72477","593","1305","0"
"58","72489","593","1308","0"
"59","72501","594","1309","0"
"60","72513","595","1312","0"
"61","72524","596","1315","0"
"62","72537","596","1315","0"
"63","72551","598","1318","0"
"64","72564","599","1320","0"
"65","72575","599","1323","0"
"66","72585","600","1325","0"
"67","72594","601","1328","0"
"68","72604","602","1332","0"
"69","72612","602","1333","0"
"70","72620","602","1334","0"
"71","72631","602","1335","0"
"72","72640","605","1340","0"
"73","72646","605","1342","0"
"74","72655","607","1346","0"
"75","72662","607","1346","0"
"76","72668","608","1349","0"
"77","72673","608","1351","0"
"78","72678","609","1353","0"
"79","72683","611","1357","0"
"80","72689","611","1359","0"
"81","72694","612","1361","0"
"82","72698","612","1362","0"
"83","72703","612","1363","0"
"84","72707","612","1363","0"
"85","72712","614","1366","0"
"86","72716","614","1368","0"
"87","72721","614","1368","0"
"88","72727","615","1371","0"
"89","72731","616","1372","0"
"90","72735","616","1373","0"
"91","72739","616","1373","0"
"92","72743","616","1374","0"
"93","72746","616","1375","0"
"94","72751","618","1377","0"
"95","72755","618","1377","0"
"96","72759","619","1380","0"
"97","72764","620","1381","0"
"98","72769","620","1381","0"
"99","72773","621","1382","0"
"100","72777","621","1383","0"
