"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","3","0","0","0"
"2","14","0","0","0"
"3","60","0","0","0"
"4","189","22","22","0"
"5","486","49","49","0"
"6","1206","90","90","0"
"7","2592","118","118","0"
"8","4949","155","166","0"
"9","8782","186","205","0"
"10","15298","227","265","0"
"11","21567","280","333","0"
"12","28404","320","397","0"
"13","35772","375","477","0"
"14","41893","401","532","0"
"15","48119","423","588","0"
"16","53662","442","639","0"
"17","58175","453","684","0"
"18","61347","466","729","0"
"19","64006","479","770","0"
"20","66407","492","819","0"
"21","67963","504","863","0"
"22","69046","514","891","0"
"23","69947","525","927","0"
"24","70740","534","953","0"
"25","71504","541","989","0"
"26","72194","550","1027","0"
"27","72697","552","1044","0"
"28","73167","558","1067","0"
"29","73540","564","1093","0"
"30","73777","568","1120","0"
"31","73950","573","1142","0"
"32","74085","576","1154","0"
"33","74207","576","1165","0"
"34","74318","577","1179","0"
"35","74410","578","1195","0"
"36","74487","581","1207","0"
"37","74547","582","1221","0"
"38","74593","582","1227","0"
"39","74638","583","1238","0"
"40","74684","583","1247","0"
"41","74731","583","1254","0"
"42","74767","584","1261","0"
"43","74791","585","1271","0"
"44","74816","585","1276","0"
"45","74836","587","1279","0"
"46","74858","588","1283","0"
"47","74877","588","1287","0"
"48","74889","588","1287","0"
"49","74902","589","1292","0"
"50","74916","589","1293","0"
"51","74930","589","1298","0"
"52","74942","590","1301","0"
"53","74952","590","1304","0"
"54","74966","591","1305","0"
"55","74978","591","1309","0"
"56","74988","591","1309","0"
"57","74999","592","1311","0"
"58","75010","592","1312","0"
"59","75020","593","1313","0"
"60","75032","593","1315","0"
"61","75045","594","1318","0"
"62","75055","595","1320","0"
"63","75063","597","1322","0"
"64","75072","599","1326","0"
"65","75081","600","1327","0"
"66","75093","602","1330","0"
"67","75108","603","1333","0"
"68","75121","604","1335","0"
"69","75132","605","1339","0"
"70","75141","605","1339","0"
"71","75149","606","1341","0"
"72","75157","607","1345","0"
"73","75162","607","1348","0"
"74","75167","607","1350","0"
"75","75171","607","1350","0"
"76","75175","607","1352","0"
"77","75179","608","1355","0"
"78","75183","609","1357","0"
"79","75186","610","1361","0"
"80","75190","610","1362","0"
"81","75193","610","1362","0"
"82","75197","611","1363","0"
"83","75200","611","1364","0"
"84","75203","611","1364","0"
"85","75207","614","1367","0"
"86","75210","614","1368","0"
"87","75214","614","1368","0"
"88","75219","615","1369","0"
"89","75222","616","1371","0"
"90","75226","617","1374","0"
"91","75229","617","1374","0"
"92","75233","618","1377","0"
"93","75235","618","1379","0"
"94","75238","618","1379","0"
"95","75240","619","1380","0"
"96","75243","620","1384","0"
"97","75245","620","1384","0"
"98","75247","620","1384","0"
"99","75249","620","1384","0"
"100","75252","620","1385","0"
