"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","288","0","0","0"
"2","618","0","0","0"
"3","922","0","0","0"
"4","1672","22","22","0"
"5","2868","49","49","0"
"6","4684","90","90","0"
"7","6426","118","118","0"
"8","9533","155","166","0"
"9","14016","186","204","0"
"10","20665","228","265","0"
"11","26627","281","333","0"
"12","33302","326","405","0"
"13","40296","383","484","0"
"14","45966","410","539","0"
"15","51789","435","600","0"
"16","57218","453","649","0"
"17","62032","463","696","0"
"18","65218","477","742","0"
"19","67469","487","782","0"
"20","69681","498","824","0"
"21","71427","507","865","0"
"22","72621","521","901","0"
"23","73451","531","939","0"
"24","74129","541","970","0"
"25","74701","545","999","0"
"26","75151","551","1030","0"
"27","75512","554","1048","0"
"28","75849","561","1075","0"
"29","76159","565","1101","0"
"30","76370","568","1127","0"
"31","76563","571","1146","0"
"32","76751","573","1161","0"
"33","76917","575","1178","0"
"34","77054","576","1188","0"
"35","77182","577","1200","0"
"36","77294","579","1213","0"
"37","77384","582","1226","0"
"38","77451","582","1236","0"
"39","77515","582","1244","0"
"40","77576","582","1251","0"
"41","77631","582","1255","0"
"42","77680","582","1262","0"
"43","77715","583","1271","0"
"44","77745","583","1274","0"
"45","77775","584","1278","0"
"46","77805","584","1281","0"
"47","77833","584","1283","0"
"48","77862","584","1285","0"
"49","77883","584","1287","0"
"50","77902","584","1288","0"
"51","77920","585","1294","0"
"52","77935","587","1297","0"
"53","77951","588","1300","0"
"54","77970","588","1300","0"
"55","77987","589","1302","0"
"56","78006","589","1303","0"
"57","78024","592","1308","0"
"58","78039","592","1310","0"
"59","78053","592","1310","0"
"60","78067","593","1314","0"
"61","78080","594","1316","0"
"62","78093","594","1317","0"
"63","78105","595","1318","0"
"64","78119","595","1321","0"
"65","78131","596","1322","0"
"66","78142","597","1323","0"
"67","78154","598","1326","0"
"68","78165","599","1328","0"
"69","78176","600","1330","0"
"70","78187","600","1331","0"
"71","78199","602","1335","0"
"72","78206","603","1337","0"
"73","78213","603","1340","0"
"74","78218","604","1342","0"
"75","78223","604","1342","0"
"76","78228","605","1346","0"
"77","78232","606","1349","0"
"78","78237","607","1351","0"
"79","78241","609","1354","0"
"80","78246","610","1357","0"
"81","78250","611","1360","0"
"82","78254","612","1361","0"
"83","78257","612","1362","0"
"84","78261","612","1363","0"
"85","78264","614","1366","0"
"86","78268","614","1367","0"
"87","78272","615","1368","0"
"88","78275","616","1370","0"
"89","78279","617","1371","0"
"90","78283","617","1372","0"
"91","78286","617","1372","0"
"92","78290","617","1374","0"
"93","78293","617","1375","0"
"94","78296","618","1377","0"
"95","78300","619","1378","0"
"96","78303","620","1381","0"
"97","78307","620","1381","0"
"98","78310","620","1382","0"
"99","78313","620","1382","0"
"100","78316","620","1383","0"
