"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","2","0","0","0"
"2","14","0","0","0"
"3","73","0","0","0"
"4","202","22","22","0"
"5","495","49","49","0"
"6","1198","90","90","0"
"7","2574","118","118","0"
"8","4945","156","167","0"
"9","8780","187","205","0"
"10","15205","228","264","0"
"11","21409","281","331","0"
"12","28450","323","399","0"
"13","35993","376","476","0"
"14","42289","401","530","0"
"15","49068","421","584","0"
"16","55006","444","642","0"
"17","60217","453","681","0"
"18","63950","466","724","0"
"19","66981","483","769","0"
"20","69730","491","808","0"
"21","71831","503","850","0"
"22","73180","515","883","0"
"23","74260","520","918","0"
"24","75213","529","941","0"
"25","76123","536","986","0"
"26","76905","547","1025","0"
"27","77434","553","1048","0"
"28","77851","560","1075","0"
"29","78130","565","1099","0"
"30","78356","566","1115","0"
"31","78577","568","1135","0"
"32","78804","571","1146","0"
"33","78999","573","1157","0"
"34","79186","573","1177","0"
"35","79354","575","1193","0"
"36","79501","580","1206","0"
"37","79623","582","1218","0"
"38","79728","582","1225","0"
"39","79829","582","1235","0"
"40","79934","582","1242","0"
"41","80034","583","1247","0"
"42","80107","583","1252","0"
"43","80167","584","1264","0"
"44","80210","584","1270","0"
"45","80251","586","1275","0"
"46","80285","588","1279","0"
"47","80317","588","1283","0"
"48","80347","588","1285","0"
"49","80368","588","1287","0"
"50","80390","588","1289","0"
"51","80411","588","1291","0"
"52","80432","588","1295","0"
"53","80451","589","1299","0"
"54","80468","589","1299","0"
"55","80485","589","1301","0"
"56","80505","590","1303","0"
"57","80522","592","1306","0"
"58","80546","592","1307","0"
"59","80562","592","1307","0"
"60","80579","592","1308","0"
"61","80595","593","1311","0"
"62","80611","594","1312","0"
"63","80628","595","1314","0"
"64","80646","598","1318","0"
"65","80664","599","1321","0"
"66","80683","601","1323","0"
"67","80705","602","1325","0"
"68","80729","605","1332","0"
"69","80750","606","1335","0"
"70","80766","606","1335","0"
"71","80782","608","1339","0"
"72","80793","609","1344","0"
"73","80801","609","1347","0"
"74","80805","610","1348","0"
"75","80809","610","1349","0"
"76","80813","611","1352","0"
"77","80817","611","1354","0"
"78","80822","612","1356","0"
"79","80827","613","1358","0"
"80","80831","613","1361","0"
"81","80835","613","1362","0"
"82","80839","613","1363","0"
"83","80845","613","1364","0"
"84","80848","613","1364","0"
"85","80852","615","1366","0"
"86","80857","615","1367","0"
"87","80861","615","1367","0"
"88","80866","617","1369","0"
"89","80870","618","1370","0"
"90","80875","619","1373","0"
"91","80879","620","1374","0"
"92","80883","620","1376","0"
"93","80886","620","1377","0"
"94","80890","620","1377","0"
"95","80893","620","1377","0"
"96","80896","621","1382","0"
"97","80899","621","1382","0"
"98","80902","621","1383","0"
"99","80904","621","1383","0"
"100","80907","621","1384","0"
