"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","2","0","0","0"
"2","14","0","0","0"
"3","56","0","0","0"
"4","176","22","22","0"
"5","487","49","49","0"
"6","1208","90","90","0"
"7","2798","118","118","0"
"8","6846","156","167","0"
"9","12512","187","205","0"
"10","19414","228","265","0"
"11","28521","281","333","0"
"12","36674","322","400","0"
"13","43904","380","481","0"
"14","49458","407","535","0"
"15","54988","427","592","0"
"16","59910","447","640","0"
"17","64438","459","690","0"
"18","67670","472","733","0"
"19","70153","483","773","0"
"20","72373","494","816","0"
"21","74378","506","862","0"
"22","76016","517","897","0"
"23","77030","529","937","0"
"24","77916","538","962","0"
"25","78762","545","999","0"
"26","79344","553","1034","0"
"27","79769","557","1051","0"
"28","80205","562","1077","0"
"29","80525","565","1104","0"
"30","80736","568","1126","0"
"31","80915","570","1144","0"
"32","81101","573","1157","0"
"33","81281","573","1169","0"
"34","81448","573","1182","0"
"35","81588","574","1198","0"
"36","81712","577","1213","0"
"37","81809","580","1226","0"
"38","81866","580","1234","0"
"39","81933","582","1244","0"
"40","81989","582","1251","0"
"41","82043","582","1256","0"
"42","82095","582","1260","0"
"43","82133","583","1266","0"
"44","82169","584","1269","0"
"45","82209","586","1273","0"
"46","82248","587","1276","0"
"47","82280","587","1279","0"
"48","82310","587","1283","0"
"49","82330","588","1286","0"
"50","82352","588","1288","0"
"51","82372","589","1295","0"
"52","82389","590","1298","0"
"53","82407","590","1300","0"
"54","82424","591","1303","0"
"55","82439","592","1307","0"
"56","82454","592","1307","0"
"57","82469","594","1313","0"
"58","82482","594","1313","0"
"59","82496","594","1313","0"
"60","82510","595","1316","0"
"61","82523","596","1319","0"
"62","82536","596","1320","0"
"63","82548","596","1320","0"
"64","82561","596","1323","0"
"65","82573","596","1326","0"
"66","82586","597","1328","0"
"67","82598","597","1328","0"
"68","82610","598","1330","0"
"69","82622","599","1332","0"
"70","82635","599","1333","0"
"71","82646","601","1337","0"
"72","82654","601","1338","0"
"73","82662","602","1341","0"
"74","82667","603","1342","0"
"75","82673","603","1343","0"
"76","82679","603","1346","0"
"77","82684","604","1348","0"
"78","82689","605","1350","0"
"79","82694","607","1353","0"
"80","82699","608","1356","0"
"81","82704","608","1359","0"
"82","82709","609","1360","0"
"83","82713","609","1362","0"
"84","82717","609","1362","0"
"85","82721","612","1366","0"
"86","82725","612","1367","0"
"87","82729","612","1367","0"
"88","82734","613","1368","0"
"89","82741","614","1369","0"
"90","82746","614","1370","0"
"91","82750","614","1370","0"
"92","82754","615","1372","0"
"93","82758","615","1374","0"
"94","82762","616","1375","0"
"95","82765","617","1376","0"
"96","82769","618","1379","0"
"97","82773","618","1379","0"
"98","82776","618","1379","0"
"99","82780","618","1379","0"
"100","82783","618","1380","0"
